position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
12,Sculpture Museum,"1 Chome-17-6 Gotenyama, Musashino, Tokyo 180-0005, Japan",https://www.tokyo-zoo.net/zoo/ino/,+81 422-46-1100,,4.2,75,,https://lh5.googleusercontent.com/p/AF1QipM4q3nBB3bJ618ANpHX8rAv04POGZBMmMtUiPXp=w122-h92-k-no,TRUE,Sculpture museum,"[
  ""Sculpture museum""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJMQ_80EruGGARjHP3QnMDeWM,0x6018ee4ad0fc0f31:0x6379037342f7738c,7167764075516490636,"{
  ""latitude"": 35.7001837,
  ""longitude"": 139.5693281
}"
13,Scout Museum,"4 Chome-4-3 Shimoigusa, Suginami City, Tokyo 167-0022, Japan",,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MwK5sl3Fe68cnm-Ln8Kiaw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=340.71176&pitch=0&thumbfov=100,TRUE,Museum,"[
  ""Museum""
]",,,,ChIJYwXP7faNGGARtwWdQ0bKc3Y,0x60188df6edcf0563:0x7673ca46439d05b7,8535388121928107447,"{
  ""latitude"": 35.7193535,
  ""longitude"": 139.6184741
}"
14,Fujiko · F · Fujio Museum,"2 Chome-8-1 Nagao, Tama Ward, Kawasaki, Kanagawa 214-0023, Japan",https://fujiko-museum.com/,,,4.4,8539,,https://lh5.googleusercontent.com/p/AF1QipNR9jYVJjsdItbJjujdIkViZ3mAJZIoT2fwGZoY=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Children's museum"",
  ""Modern art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""10 AM–6 PM""
}",ChIJCTNbYSvxGGARhT9-j573B_c,0x6018f12b615b3309:0xf707f79e8f7e3f85,17800468312589483909,"{
  ""latitude"": 35.6099229,
  ""longitude"": 139.5735723
}"
15,Mori Art Museum,"Roppongi Hills Mori Tower, 53階, 6 Chome-10-1 Roppongi, Minato City, Tokyo 106-6150, Japan",https://www.mori.art.museum/jp/,+81 50-5541-8600,,4.3,6305,,https://lh5.googleusercontent.com/p/AF1QipOb-PCZfIWxLUC4tSG-YVBQoK_1g-ElM41bRsz3=w122-h92-k-no,,Modern art museum,"[
  ""Modern art museum"",
  ""Museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–10 PM"",
  ""thursday"": ""10 AM–10 PM"",
  ""friday"": ""10 AM–10 PM"",
  ""saturday"": ""10 AM–10 PM"",
  ""sunday"": ""10 AM–10 PM"",
  ""monday"": ""10 AM–10 PM""
}",ChIJg5RCD3eLGGAR6dbIHRM98w8,0x60188b770f429483:0xff33d131dc8d6e9,1149329482222982889,"{
  ""latitude"": 35.6604621,
  ""longitude"": 139.7292785
}"
16,Kokugakuin University Museum,"4 Chome-10-28 Higashi, Shibuya, Tokyo 150-8440, Japan",http://museum.kokugakuin.ac.jp/,+81 3-5466-0359,,4.5,799,,https://lh5.googleusercontent.com/p/AF1QipOZrNQYaRViux_z6RH7-thV_-iioS8inBT83x4k=w163-h92-k-no,,History museum,"[
  ""History museum"",
  ""Archaeological museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJWVhdZF2LGGAREoAcS5G19vM,0x60188b5d645d5859:0xf3f6b5914b1c8012,17579437831122354194,"{
  ""latitude"": 35.6563933,
  ""longitude"": 139.7111598
}"
17,Cimatti Museum,"サレジオ神学院内, 3 Chome-２１-12 Fujimicho, Chofu, Tokyo 182-0033, Japan",http://www.v-cimatti.com/,+81 42-482-3117,,4.8,17,,https://lh5.googleusercontent.com/p/AF1QipNiYwnHe65_pNHBmADiCmSbr55A0DHIzdj57mag=w184-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–12 PM, 1–5 PM"",
  ""wednesday"": ""9 AM–12 PM, 1–5 PM"",
  ""thursday"": ""9 AM–12 PM, 1–5 PM"",
  ""friday"": ""9 AM–12 PM, 1–5 PM"",
  ""saturday"": ""9 AM–12 PM, 1–5 PM"",
  ""sunday"": ""9 AM–12 PM, 1–5 PM"",
  ""monday"": ""9 AM–12 PM, 1–5 PM""
}",ChIJU6p3JhrwGGARi89bZ1hLidk,0x6018f01a2677aa53:0xd9894b58675bcf8b,15675142821102997387,"{
  ""latitude"": 35.6620108,
  ""longitude"": 139.5429582
}"
18,Chiisanakaino Museum,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 6 Chome−20−11, 梅月マンション",http://latiaxis.my.coocan.jp/info/saito/psm.htm,+81 3-3344-5430,,3.2,5,,https://lh5.googleusercontent.com/p/AF1QipO1bqP9r17i7bXZ2jujJvn5hR9NMHRqUY2RvZc3=w80-h142-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 1:30 PM Wed,"{
  ""tuesday"": ""1:30–6 PM"",
  ""wednesday"": ""1:30–6 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""1:30–6 PM"",
  ""saturday"": ""1:30–6 PM"",
  ""sunday"": ""1:30–6 PM"",
  ""monday"": ""1:30–6 PM""
}",ChIJVVWRtdXyGGARVOeA0WXJsa4,0x6018f2d5b5915555:0xaeb1c965d180e754,12588063872621012820,"{
  ""latitude"": 35.693194999999996,
  ""longitude"": 139.6873685
}"
19,ESP MUSEUM,"Japan, 〒150-0041 Tokyo, Shibuya, Jinnan, 1 Chome−20−16, 高山ランドビル3F",http://www.espguitars.co.jp/museum/,+81 3-3496-4850,,4.5,110,,https://lh5.googleusercontent.com/p/AF1QipO2oY2YjFK7BlcU8i4gA3zq2grlWXSk2WSSIkY2=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 11 AM Wed,"{
  ""tuesday"": ""11 AM–7 PM"",
  ""wednesday"": ""11 AM–7 PM"",
  ""thursday"": ""11 AM–7 PM"",
  ""friday"": ""11 AM–7 PM"",
  ""saturday"": ""11 AM–7 PM"",
  ""sunday"": ""11 AM–7 PM"",
  ""monday"": ""11 AM–7 PM""
}",ChIJAQC0jKiMGGARsJFW3NLdod8,0x60188ca88cb40001:0xdfa1ddd2dc5691b0,16114404839417876912,"{
  ""latitude"": 35.6621381,
  ""longitude"": 139.70009199999998
}"
20,STONEWELL ART GALLERY Ishii Russia Kaiga Museum,"6 Chome-3-19 Shinkawa, Mitaka, Tokyo 181-0004, Japan",https://www.ishii-gallery.com/artgallery/,+81 422-46-2301,,5,4,,https://lh5.googleusercontent.com/p/AF1QipPxVYrf2gRvbowd7mQeQRInKY5HxTgR_igT2K8G=w80-h106-k-no,TRUE,Art museum,"[
  ""Art museum""
]",,Closed ⋅ Opens 11:30 AM Fri,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""11:30 AM–4 PM"",
  ""saturday"": ""11:30 AM–4 PM"",
  ""sunday"": ""11:30 AM–4 PM"",
  ""monday"": ""Closed""
}",ChIJJaD2pxPvGGARsf0adKKV1VQ,0x6018ef13a7f6a025:0x54d595a2741afdb1,6112956594190482865,"{
  ""latitude"": 35.6831922,
  ""longitude"": 139.5691846
}"
1,Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007",https://nhm.org/,(213) 763-3466,,4.8,12545,,https://lh5.googleusercontent.com/p/AF1QipMUQRVU-2pdXvxN2JbNS46yIJURZYqtrzdWKda4=w163-h92-k-no,,Natural history museum,"[
  ""Natural history museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""9:30 AM–5 PM""
}",ChIJXzARBf3HwoARJyT7uZSV-G4,0x80c2c7fd0511305f:0x6ef89594b9fb2427,7996305604404257831,"{
  ""latitude"": 34.0171448,
  ""longitude"": -118.2886635
}"
2,Saneatsu Mushanokōji Memorial Museum,"武者小路実篤記念館, 1 Chome-８-30 Wakabacho, Chofu, Tokyo 182-0003, Japan",http://www.mushakoji.org/,+81 3-3326-0648,,4,189,,https://lh5.googleusercontent.com/p/AF1QipPhIdQJHefOe0_Flrh4b2-O-Gvmo6V1aiHIjVXe=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJ3VEsIaXxGGARw0-cpAPvYE8,0x6018f1a5212c51dd:0x4f60ef03a49c4fc3,5719834325686177731,"{
  ""latitude"": 35.656689,
  ""longitude"": 139.581297
}"
3,SOMPO Museum of Art,"1 Chome-26-1 Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan",https://www.sompo-museum.org/,+81 50-5541-8600,,4.2,2606,,https://lh5.googleusercontent.com/p/AF1QipOQI2D1bZtEYFvgWNrCbndqo8SxtSlc1Y4B7l8e=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJZ0mHeNaMGGARawZDmC_3dBo,0x60188cd678874967:0x1a74f72f9843066b,1906420326074615403,"{
  ""latitude"": 35.6925497,
  ""longitude"": 139.6965181
}"
4,Fire Museum,"3 Chome-１０-10 Yotsuya, Shinjuku City, Tokyo 160-0004, Japan",https://www.tfd.metro.tokyo.lg.jp/hp-hkkan/museum.html,+81 3-3353-9119,,4.4,2068,,https://lh5.googleusercontent.com/p/AF1QipMH1sK7aZ7kc7KvYAr7cPeeZ2jtF7t-ZTgzSEH1=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Technology museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJG99Bp-2MGGARK9sWy49hBq8,0x60188ceda741df1b:0xaf06618fcb16db2b,12611875076713143083,"{
  ""latitude"": 35.6882599,
  ""longitude"": 139.7199694
}"
5,Color Museum,"6 Chome-25-8 Jingumae, Shibuya, Tokyo 150-0001, Japan",http://color-museum.jp/,+81 3-3406-9166,,5,2,,https://lh5.googleusercontent.com/p/AF1QipMobqk-8sQvdYttSjUMkUWDYunqvFipSRUwhbEg=w163-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 1 PM Wed,"{
  ""tuesday"": ""1–5 PM"",
  ""wednesday"": ""1–5 PM"",
  ""thursday"": ""1–5 PM"",
  ""friday"": ""1–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""1–5 PM""
}",ChIJMxNiv6WMGGARLy8Pll4UdJU,0x60188ca5bf621333:0x9574145e960f2f2f,10769255005426757423,"{
  ""latitude"": 35.666249,
  ""longitude"": 139.702945
}"
6,Toshima City Tokiwaso Manga Museum,"3 Chome-9-22 Minaminagasaki, Toshima City, Tokyo 171-0052, Japan",https://www.tokiwasomm.jp/,+81 3-6912-7706,,4.4,920,,https://lh5.googleusercontent.com/p/AF1QipMJZ8Dh97la096WZqfBD1GswjOfVHle8ZSQ840j=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Local history museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJn_vqE1nzGGARNLXVya5QIpM,0x6018f35913eafb9f:0x932250aec9d5b534,10602125184424326452,"{
  ""latitude"": 35.724289899999995,
  ""longitude"": 139.6859984
}"
7,Suwa Lucanidae Museum,"1 Chome-14-4 Shimorenjaku, Mitaka, Tokyo 181-0013, Japan",,+81 422-49-2787,,4.1,26,,https://lh5.googleusercontent.com/p/AF1QipNANKUw1UE9pd0atr2TxicL2EOKy1VuiaKsaE9g=w80-h107-k-no,TRUE,Museum of zoology,"[
  ""Museum of zoology""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5:30 PM"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""9:30 AM–5:30 PM"",
  ""sunday"": ""9:30 AM–5:30 PM"",
  ""monday"": ""9:30 AM–5:30 PM""
}",ChIJYXiHITXuGGAR6GjRrECW7Dk,0x6018ee3521877861:0x39ec9640acd168e8,4173876159187085544,"{
  ""latitude"": 35.6967783,
  ""longitude"": 139.5698773
}"
8,ART AQUARIUM MUSEUM,"Japan, 〒104-8212 Tokyo, Chuo City, Ginza, 4 Chome−6−16, 9階入場口, 三越新館 9階",https://artaquarium.jp/,+81 3-3528-6721,,4.1,3893,,https://lh5.googleusercontent.com/p/AF1QipNuOchEopDdNIadc8cOu5g1qusyIRfpOKzTfm3f=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Aquarium"",
  ""Art gallery"",
  ""Goldfish store"",
  ""Modern art museum"",
  ""Museum"",
  ""Theme park"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM""
}",ChIJ6UVSHl2JGGARDurMrMPwvdk,0x6018895d1e5245e9:0xd9bdf0c3acccea0e,15689961400037075470,"{
  ""latitude"": 35.6713698,
  ""longitude"": 139.7657375
}"
9,Yushukan Museum,"靖國神社, 3 Chome-1-1 Kudankita, Chiyoda City, Tokyo 102-8246, Japan",http://www.yasukuni.or.jp/yusyukan/,+81 3-3261-8326,,4.5,2110,,https://lh5.googleusercontent.com/p/AF1QipOXgeW3OBzgoRUVqAXXo5_Qaxsy_LBMdpG-kd2p=w122-h92-k-no,TRUE,War museum,"[
  ""War museum"",
  ""Museum""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–4:30 PM"",
  ""wednesday"": ""9 AM–4:30 PM"",
  ""thursday"": ""9 AM–4:30 PM"",
  ""friday"": ""9 AM–4:30 PM"",
  ""saturday"": ""9 AM–4:30 PM"",
  ""sunday"": ""9 AM–4:30 PM"",
  ""monday"": ""9 AM–4:30 PM""
}",ChIJMaBzyd6NGGARdrjc4u0e6w4,0x60188ddec973a031:0xeeb1eede2dcb876,1074986943120193654,"{
  ""latitude"": 35.694994799999996,
  ""longitude"": 139.74361629999999
}"
10,Min-on Music Museum,"８ Shinanomachi, Shinjuku City, Tokyo 160-8588, Japan",https://museum.min-on.or.jp/,+81 3-5362-3555,,4.6,436,,https://lh5.googleusercontent.com/p/AF1QipNiIZ2WFtJB4BHo1HaMGAm8pbqF7B-U6f7aOuwv=w138-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 11 AM Wed,"{
  ""tuesday"": ""11 AM–4 PM"",
  ""wednesday"": ""11 AM–4 PM"",
  ""thursday"": ""11 AM–4 PM"",
  ""friday"": ""11 AM–4 PM"",
  ""saturday"": ""11 AM–4 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJ5W-rtJOMGGARB-JFc6fs9c8,0x60188c93b4ab6fe5:0xcff5eca77345e207,14985143539082846727,"{
  ""latitude"": 35.6823686,
  ""longitude"": 139.7192584
}"
11,Suntory Museum of Art,"東京ミッドタウン ガレリア 3階, 9 Chome-7-4 Akasaka, Minato City, Tokyo 107-8643, Japan",http://www.suntory.co.jp/sma/,+81 3-3479-8600,,4.2,2364,,https://lh5.googleusercontent.com/p/AF1QipPzda2LMURCtqoLkQpOyWCWHND0A5XE8alErtMA=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""Closed"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""Closed""
}",ChIJbSqxxHiLGGARKEK0IzZMksI,0x60188b78c4b12a6d:0xc2924c3623b44228,14020352385368736296,"{
  ""latitude"": 35.6664406,
  ""longitude"": 139.73041569999998
}"
12,Hermosa Beach Museum,"710 Pier Ave, Hermosa Beach, CA 90254",http://www.hermosabeachhistoricalsociety.org/,(310) 318-9421,,4.8,39,,https://lh5.googleusercontent.com/p/AF1QipN8LBwXrsO-9hVYxqPI69IAFVDj4BeXXSdE2u_n=w80-h106-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 12 PM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""12–4 PM"",
  ""thursday"": ""12–4 PM"",
  ""friday"": ""12–4 PM"",
  ""saturday"": ""12–4 PM"",
  ""sunday"": ""12–4 PM"",
  ""monday"": ""Closed""
}",ChIJoTg7vH-zwoARh7jUkY3PDJs,0x80c2b37fbc3b38a1:0x9b0ccf8d91d4b887,11172532982543333511,"{
  ""latitude"": 33.864073,
  ""longitude"": -118.39422019999999
}"
13,Shinjuku Historical Museum,"12-16 Yotsuya Saneicho, Shinjuku City, Tokyo 160-0008, Japan",http://www.regasu-shinjuku.or.jp/rekihaku/,+81 3-3359-2131,,4,945,,https://lh5.googleusercontent.com/p/AF1QipPR9SFwD0RBZ0jjNQCeInbIR98TM-S71ap_cZo=w122-h92-k-no,TRUE,Local history museum,"[
  ""Local history museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5:30 PM"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""9:30 AM–5:30 PM"",
  ""sunday"": ""9:30 AM–5:30 PM"",
  ""monday"": ""Closed""
}",ChIJ-yMPcvOMGGARgN0roRXEJiI,0x60188cf3720f23fb:0x2226c415a12bdd80,2460869843581918592,"{
  ""latitude"": 35.6899458,
  ""longitude"": 139.7254161
}"
14,Women's Active Museum on War and Peace,"AVACOビル 2F, 2 Chome-3-18 Nishiwaseda, Shinjuku City, Tokyo 169-0051, Japan",https://wam-peace.org/,+81 3-3202-4633,,4.3,123,,https://lh5.googleusercontent.com/p/AF1QipMjWYPDVp9C0tMn-8oSB8yfVHIwr55m97bkFs7w=w122-h92-k-no,,War museum,"[
  ""War museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 1 PM Fri,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""1–6 PM"",
  ""saturday"": ""1–6 PM"",
  ""sunday"": ""1–6 PM"",
  ""monday"": ""1–6 PM""
}",ChIJn7EnWhmNGGAR41qlMlKouN0,0x60188d195a27b19f:0xddb8a85232a55ae3,15976704749087316707,"{
  ""latitude"": 35.7080224,
  ""longitude"": 139.71633359999998
}"
15,Statistical Museum,"19-1 Wakamatsucho, Shinjuku City, Tokyo 162-0056, Japan",https://www.stat.go.jp/museum/index.html,+81 3-5273-1187,,4.2,29,,https://lh5.googleusercontent.com/p/AF1QipNZPqE9ZxYwm6u_xS2wH-FArvpjEva60KzksS1W=w163-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Science museum""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9:30 AM–5 PM""
}",ChIJhdIjoOGMGGARLTIECbD8hx0,0x60188ce1a023d285:0x1d87fcb00904322d,2127947181951562285,"{
  ""latitude"": 35.7001375,
  ""longitude"": 139.7153694
}"
16,Seikei Gakuen Museum,"3 Chome-3-1 Kichijoji Kitamachi, Musashino, Tokyo 180-0001, Japan",https://www.seikei.ac.jp/gakuen/archive/,+81 422-37-3994,,4.3,8,,https://lh5.googleusercontent.com/p/AF1QipPdP4f_I5FETymefNqwQdMHyF1ZWDq8TaziJQLY=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9:30 AM–4:30 PM""
}",ChIJAasPGFLuGGARq_8H-_P2M-k,0x6018ee52180fab01:0xe933f6f3fb07ffab,16804046162398543787,"{
  ""latitude"": 35.7104241,
  ""longitude"": 139.5732506
}"
17,NHK Museum of Broadcasting,"2 Chome-1-1 Atago, Minato City, Tokyo 105-0002, Japan",http://www.nhk.or.jp/museum/,+81 3-5400-6900,,4.3,1223,,https://lh5.googleusercontent.com/p/AF1QipPF5PUDydOcM2e79arUANCtcmXxSCdUvj2kdNqt=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJCcGIPpSLGGARzZ4ZW6hu6NE,0x60188b943e88c109:0xd1e86ea85b199ecd,15125461017885777613,"{
  ""latitude"": 35.6637951,
  ""longitude"": 139.748291
}"
18,Saita Museum,"3 Chome-23-35 Daita, Setagaya City, Tokyo 155-0033, Japan",http://saita-museum.jp/,+81 3-3414-1006,,4,43,,https://lh5.googleusercontent.com/p/AF1QipMwl0hkEcVjRK9kx4Im_5L4gLBNUp1belHQFMGs=w122-h92-k-no,,Art museum,"[
  ""Art museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–4:30 PM"",
  ""wednesday"": ""10 AM–4:30 PM"",
  ""thursday"": ""10 AM–4:30 PM"",
  ""friday"": ""10 AM–4:30 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–4:30 PM""
}",ChIJY3QnGnDzGGARf8BcXvgnxJM,0x6018f3701a277463:0x93c427f85e5cc07f,10647679366699204735,"{
  ""latitude"": 35.6534137,
  ""longitude"": 139.65994659999998
}"
19,Los Angeles County Museum of Art,"5905 Wilshire Blvd, Los Angeles, CA 90036",https://www.lacma.org/,(323) 857-6000,,4.6,19422,,https://lh5.googleusercontent.com/p/AF1QipN01_gsBvL71pUbcRAsf3VGTCNMHVCZ1Y28VyJk=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Art center"",
  ""Art gallery"",
  ""History museum"",
  ""Performing arts group"",
  ""Performing arts theater"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 11 AM,"{
  ""tuesday"": ""11 AM–6 PM"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""11 AM–6 PM"",
  ""friday"": ""11 AM–8 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""11 AM–6 PM""
}",ChIJsXqcyjy5woARNz6sOh0ZmwA,0x80c2b93cca9c7ab1:0x9b191d3aac3e37,43656234719264311,"{
  ""latitude"": 34.0639323,
  ""longitude"": -118.3592293
}"
20,Inokashira Park Zoo,"1 Chome-17-6 Gotenyama, Musashino, Tokyo 180-0005, Japan",http://www.tokyo-zoo.net/zoo/ino/,+81 422-46-1100,,4.2,7384,,https://lh5.googleusercontent.com/p/AF1QipO-XVeg_iXMInwpRHiJBYhEJEI9YLK8AHEyPV1-=w122-h92-k-no,,Zoo,"[
  ""Zoo"",
  ""Amusement park"",
  ""Aquarium"",
  ""Cultural landmark"",
  ""Nature preserve"",
  ""Sculpture museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJLRZy90ruGGAR7AqksIECQr8,0x6018ee4af772162d:0xbf420281b0a40aec,13781580565744716524,"{
  ""latitude"": 35.7007724,
  ""longitude"": 139.5727436
}"
