position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
12,Tokyo Tarot Museum,"Ubase浅草橋 6階, 2 Chome-4-2 Yanagibashi, Taito City, Tokyo 111-0052, Japan",https://www.tokyo-tarot-museum.art/,,,4.3,122,,https://lh5.googleusercontent.com/p/AF1QipOSZNKSeohwVu0OTAVa-TIa630t8WWYeg7JaPUS=w163-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""9 AM–6 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–7 PM""
}",ChIJieVK0pqPGGAR7eww2fvAxCw,0x60188f9ad24ae589:0x2cc4c0fbd930eced,3225915421017304301,"{
  ""latitude"": 35.6982182,
  ""longitude"": 139.7880398
}"
13,Takashimaya Historical Museum TOKYO,"Japan, 〒103-8265 Tokyo, Chuo City, Nihonbashi, 2 Chome−4−1, 日本橋高島屋S.C.本館4階・5階",https://www.takashimaya.co.jp/shiryokan/tokyo/,+81 3-3211-4111,,4.3,76,,https://lh5.googleusercontent.com/p/AF1QipNqwwp7JjlRYGg0GyaBTI0kHifygRK58VM-ENzJ=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 11 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""11 AM–7 PM"",
  ""thursday"": ""11 AM–7 PM"",
  ""friday"": ""11 AM–7 PM"",
  ""saturday"": ""11 AM–7 PM"",
  ""sunday"": ""10:30 AM–7:30 PM"",
  ""monday"": ""Closed""
}",ChIJwzSBSMSJGGARvmoGB374D6E,0x601889c4488134c3:0xa10ff87e07066abe,11605767984924486334,"{
  ""latitude"": 35.6806452,
  ""longitude"": 139.7731335
}"
14,Gyōtoku Mikoshi Museum,"21-3 Honshio, Ichikawa, Chiba 272-0104, Japan",http://www.mikoshiya.com/,+81 47-357-2061,,4.2,29,,https://lh5.googleusercontent.com/p/AF1QipMouK9qvJTR2jLcKtDrcPNIPuNxO2wBmzOd82vF=w122-h92-k-no,TRUE,Handicraft museum,"[
  ""Handicraft museum""
]",,Closed ⋅ Opens 9 AM,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""9 AM–5 PM""
}",ChIJLx9jH0GHGGAR_xAZ-OOAEb0,0x601887411f631f2f:0xbd1180e3f81910ff,13623812064380784895,"{
  ""latitude"": 35.689887899999995,
  ""longitude"": 139.92011549999998
}"
15,Tokyo National Museum Toyokan (Asian Gallery),"13-9 Uenokoen, Taito City, Tokyo 110-8712, Japan",https://www.tnm.jp/modules/r_exhibition/index.php?controller=hall&hid=13&lang=ja,+81 3-5777-8600,,4.5,1857,,https://lh5.googleusercontent.com/p/AF1QipMoF53l7ZFYAGjWW6_rMFEy04o0b12hMLk1krZ8=w163-h92-k-no,TRUE,National museum,"[
  ""National museum""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJwzFPtZyOGGAR6ivVPPsknbk,0x60188e9cb54f31c3:0xb99d24fb3cd52bea,13374887129836235754,"{
  ""latitude"": 35.7180264,
  ""longitude"": 139.7767237
}"
16,Edo Hyogu Museum,"3 Chome-5-11 Chitose, Sumida City, Tokyo 130-0025, Japan",https://www.city.sumida.lg.jp/sangyo_jigyosya/sangyo/pr_brand_hyousyo/sumida3m/tiiki/nanbu/edohyougumuseum.html,+81 3-3631-0508,,3.1,7,,https://lh5.googleusercontent.com/p/AF1QipMtxSJ1ErH-R-z8rMla3sjgDWN8I3tqIubKfM2Z=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–4 PM"",
  ""wednesday"": ""10 AM–4 PM"",
  ""thursday"": ""10 AM–4 PM"",
  ""friday"": ""10 AM–4 PM"",
  ""saturday"": ""10 AM–4 PM"",
  ""sunday"": ""10 AM–4 PM"",
  ""monday"": ""10 AM–4 PM""
}",ChIJ1cyC_TmJGGARUh8Y-dTQYx4,0x60188939fd82ccd5:0x1e63d0d4f9181f52,2189823456962944850,"{
  ""latitude"": 35.6895062,
  ""longitude"": 139.7979197
}"
17,Museum Tower Kyobashi,"1 Chome-7-2 Kyobashi, Chuo City, Tokyo 104-0031, Japan",https://museumtower-kyobashi.com/,,,4.3,228,,https://lh5.googleusercontent.com/p/AF1QipOc8EAx99Ark0hktjUsNTbkC-VaUrJKHOLirsk=w80-h106-k-no,,Corporate office,"[
  ""Corporate office"",
  ""Art museum""
]",,,,ChIJa4UeHTyLGGARB5-RqkFiJ8c,0x60188b3c1d1e856b:0xc7276241aa919f07,14350546771813441287,"{
  ""latitude"": 35.6788272,
  ""longitude"": 139.7719545
}"
18,Great Kanto Earthquake Memorial Museum,"2 Chome-3-25 Yokoami, Sumida City, Tokyo 130-0015, Japan",https://www.tokyoireikyoukai.or.jp/museum/history.html,+81 3-3622-1208,,4.3,383,,https://lh5.googleusercontent.com/p/AF1QipOzAOwkkb3bIDBPMispaDHuF4WifT7LQnx8S5_L=w122-h92-k-no,TRUE,Local history museum,"[
  ""Local history museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJ84_BE8uOGGARtohDZ4x3cRY,0x60188ecb13c18ff3:0x1671778c674388b6,1617205186114324662,"{
  ""latitude"": 35.6997261,
  ""longitude"": 139.7968881
}"
19,Museum of Paulownia,"4 Chome-1-8 Ryogoku, Sumida City, Tokyo 130-0026, Japan",,+81 3-3632-0341,,3.8,4,,https://lh5.googleusercontent.com/p/AF1QipPxifm04xdx_DxdhEv_OiZv9JdE-mVOcFHVnNHE=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–4 PM"",
  ""monday"": ""10 AM–5 PM""
}",ChIJsWz16TaJGGAR70mfzbDhPOk,0x60188936e9f56cb1:0xe93ce1b0cd9f49ef,16806556058920110575,"{
  ""latitude"": 35.692376599999996,
  ""longitude"": 139.79709
}"
20,Kiki's Delivery Museum of Literature,"Nagisa Park, 内, 7 Chome-3-1 Minamikasai, Edogawa City, Tokyo 134-0085, Japan",https://kikismuseum.jp/,+81 3-6661-3911,,4.2,92,,https://lh5.googleusercontent.com/p/AF1QipMOL0Jpd2JSScM5ByI8oJTVGGprhpo0z6vqQEGZ=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""9:30 AM–5:30 PM"",
  ""sunday"": ""9:30 AM–5:30 PM"",
  ""monday"": ""9:30 AM–5:30 PM""
}",ChIJ4aSHsn59GGARfY2L2mxW6qw,0x60187d7eb287a4e1:0xacea566cda8b8d7d,12459866344596934013,"{
  ""latitude"": 35.6491999,
  ""longitude"": 139.88224689999998
}"
1,Edo Hyogu Museum,"3 Chome-5-11 Chitose, Sumida City, Tokyo 130-0025, Japan",https://www.city.sumida.lg.jp/sangyo_jigyosya/sangyo/pr_brand_hyousyo/sumida3m/tiiki/nanbu/edohyougumuseum.html,+81 3-3631-0508,,3.1,7,,https://lh5.googleusercontent.com/p/AF1QipMtxSJ1ErH-R-z8rMla3sjgDWN8I3tqIubKfM2Z=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–4 PM"",
  ""wednesday"": ""10 AM–4 PM"",
  ""thursday"": ""10 AM–4 PM"",
  ""friday"": ""10 AM–4 PM"",
  ""saturday"": ""10 AM–4 PM"",
  ""sunday"": ""10 AM–4 PM"",
  ""monday"": ""10 AM–4 PM""
}",ChIJ1cyC_TmJGGARUh8Y-dTQYx4,0x60188939fd82ccd5:0x1e63d0d4f9181f52,2189823456962944850,"{
  ""latitude"": 35.6895062,
  ""longitude"": 139.7979197
}"
2,Great Kanto Earthquake Memorial Museum,"2 Chome-3-25 Yokoami, Sumida City, Tokyo 130-0015, Japan",https://www.tokyoireikyoukai.or.jp/museum/history.html,+81 3-3622-1208,,4.3,383,,https://lh5.googleusercontent.com/p/AF1QipOzAOwkkb3bIDBPMispaDHuF4WifT7LQnx8S5_L=w122-h92-k-no,TRUE,Local history museum,"[
  ""Local history museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJ84_BE8uOGGARtohDZ4x3cRY,0x60188ecb13c18ff3:0x1671778c674388b6,1617205186114324662,"{
  ""latitude"": 35.6997261,
  ""longitude"": 139.7968881
}"
3,Artizon Museum,"1 Chome-7-2 Kyobashi, Chuo City, Tokyo 104-0031, Japan",https://www.artizon.museum/,+81 50-5541-8600,,4.6,2140,,https://lh5.googleusercontent.com/p/AF1QipMPhjaNnDIQFn3yrxZjMbYCOhImb3AQOpy3AREw=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Restaurant""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJOzAxseKLGGARWxBlxNWWRPs,0x60188be2b131303b:0xfb4496d5c465105b,18105762246803394651,"{
  ""latitude"": 35.678841399999996,
  ""longitude"": 139.7716322
}"
4,The Ueno Royal Museum,"1-2 Uenokoen, Taito City, Tokyo 110-0007, Japan",https://www.ueno-mori.org/,+81 3-3833-4191,,4.1,5304,,https://lh5.googleusercontent.com/p/AF1QipOghNjmP8VXUEPwtlaZeZEt03nvU86caaBDLUmD=w163-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Modern art museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""10 AM–5 PM""
}",ChIJtYQV2p2OGGARqWfaLw8JTA0,0x60188e9dda1584b5:0xd4c090f2fda67a9,958150781555074985,"{
  ""latitude"": 35.7127355,
  ""longitude"": 139.7746843
}"
5,Brake Museum,"Japan, 〒131-0034 Tokyo, Sumida City, Tsutsumidori, 1 Chome−7−9, 中山ライニング工業株式会社 墨田営業所2F",https://sasga.co.jp/brake_museum/,+81 3-6657-0347,,4.4,21,,https://lh5.googleusercontent.com/p/AF1QipNtUFy8sUg4WGFkK3LKca0SA4gsetCsxviLDLEi=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJwfH43iiJGGARoMFueXX7aIk,0x60188928def8f1c1:0x8968fb75796ec1a0,9901440262741082528,"{
  ""latitude"": 35.7240883,
  ""longitude"": 139.8111058
}"
6,Sumō Museum,"国技館 1階, 1 Chome-3-28 Yokoami, Sumida City, Tokyo 130-0015, Japan",http://www.sumo.or.jp/KokugikanSumoMuseum/,+81 3-3622-0366,,3.9,976,,https://lh5.googleusercontent.com/p/AF1QipNiYBjjxIIFpGv3W9oynaGWO-8EBkgprBEVRl72=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 12:30 PM,"{
  ""tuesday"": ""12:30–4 PM"",
  ""wednesday"": ""12:30–4 PM"",
  ""thursday"": ""12:30–4 PM"",
  ""friday"": ""12:30–4 PM"",
  ""saturday"": ""12:30–4 PM"",
  ""sunday"": ""12:30–4 PM"",
  ""monday"": ""12:30–4 PM""
}",ChIJ3bsyWrWOGGAR04pJM2zVDVQ,0x60188eb55a32bbdd:0x540dd56c33498ad3,6056731734576827091,"{
  ""latitude"": 35.6971152,
  ""longitude"": 139.7931224
}"
7,Museum of Paulownia,"4 Chome-1-8 Ryogoku, Sumida City, Tokyo 130-0026, Japan",,+81 3-3632-0341,,3.8,4,,https://lh5.googleusercontent.com/p/AF1QipPxifm04xdx_DxdhEv_OiZv9JdE-mVOcFHVnNHE=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–4 PM"",
  ""monday"": ""10 AM–5 PM""
}",ChIJsWz16TaJGGAR70mfzbDhPOk,0x60188936e9f56cb1:0xe93ce1b0cd9f49ef,16806556058920110575,"{
  ""latitude"": 35.692376599999996,
  ""longitude"": 139.79709
}"
8,Tokyo Metropolitan Art Museum,"8-36 Uenokoen, Taito City, Tokyo 110-0007, Japan",https://www.tobikan.jp/,+81 3-3823-6921,,4.2,14269,,https://lh5.googleusercontent.com/p/AF1QipO92mO2FNJSJWtN7N7h8fiD2fEbAlkvVJOaoBY8=w80-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""9:30 AM–5:30 PM"",
  ""sunday"": ""9:30 AM–5:30 PM"",
  ""monday"": ""Closed""
}",ChIJb_o7HiiMGGARUKu8uO7fGIQ,0x60188c281e3bfa6f:0x8418dfeeb8bcab50,9518604028842126160,"{
  ""latitude"": 35.717211299999995,
  ""longitude"": 139.7729387
}"
9,Japan Stationery Museum,"1 Chome-1-15 Yanagibashi, Taito City, Tokyo 111-0052, Japan",https://www.nihon-bungu-shiryoukan.com/,+81 3-3861-4905,,4.1,45,,https://lh5.googleusercontent.com/p/AF1QipPmFFm4N8yAqbGBHdM8jzImTq2BU9ekRIiZSXzB=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 1 PM,"{
  ""tuesday"": ""1–4 PM"",
  ""wednesday"": ""1–4 PM"",
  ""thursday"": ""1–4 PM"",
  ""friday"": ""1–4 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""1–4 PM""
}",ChIJc5-cmrSOGGARGLJX_xNsohc,0x60188eb49a9c9f73:0x17a26c13ff57b218,1703042442243584536,"{
  ""latitude"": 35.6967743,
  ""longitude"": 139.7888264
}"
10,Japan Olympic Museum,"Japan, 〒160-0013 Tokyo, Shinjuku City, Kasumigaokamachi, 4−2, JAPAN SPORT OLYMPIC SQUARE 1・2F",https://japan-olympicmuseum.jp/,+81 3-6910-5561,,4.1,1260,,https://lh5.googleusercontent.com/p/AF1QipN65BEe4rbRT7cZUFoxlNdFdNIIs7KCmT7aMerw=w163-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJQXjm8NWNGGARlEEJZUe8AJQ,0x60188dd5f0e67841:0x9400bc4765094194,10664730932437139860,"{
  ""latitude"": 35.6749203,
  ""longitude"": 139.7151887
}"
11,Shunkaen Bonsai Museum,"1 Chome-29-16 Niihori, Edogawa City, Tokyo 132-0001, Japan",http://www.kunio-kobayashi.com/,+81 3-3670-8622,,4.6,646,,https://lh5.googleusercontent.com/p/AF1QipOxAHbkRaUZqvJLYfaCEn8NAKGvJCsOIhr0KyQt=w137-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJ28yGflGGGGARbbeDZDJafLg,0x601886517e86ccdb:0xb87c5a326483b76d,13293599372572079981,"{
  ""latitude"": 35.7026201,
  ""longitude"": 139.8881503
}"
12,"Currency Museum, Institute for Monetary and Economic Studies, Bank of Japan","日本銀行分館内, 1 Chome-3-1 Nihonbashihongokucho, Chuo City, Tokyo 103-0021, Japan",http://www.imes.boj.or.jp/cm/index.html,+81 3-3277-3037,,4.2,2087,,https://lh5.googleusercontent.com/p/AF1QipNledL2gnJWDzeLsQIPGaaIbwYlmH0FShIRUMem=w124-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJYT_QOf6LGGAR2l2t7xZpFMs,0x60188bfe39d03f61:0xcb146916efad5dda,14633436636464897498,"{
  ""latitude"": 35.685461499999995,
  ""longitude"": 139.7716826
}"
13,The Seiko Museum Ginza,"4 Chome-3-13 Ginza, Chuo City, Tokyo 104-0061, Japan",https://museum.seiko.co.jp/,+81 3-5159-1881,,4.6,816,,https://lh5.googleusercontent.com/p/AF1QipOCkG3CkTN_FnF82QtKn2dvlfpfQERWI79BYjsH=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10:30 AM,"{
  ""tuesday"": ""10:30 AM–6 PM"",
  ""wednesday"": ""10:30 AM–6 PM"",
  ""thursday"": ""10:30 AM–6 PM"",
  ""friday"": ""10:30 AM–6 PM"",
  ""saturday"": ""10:30 AM–6 PM"",
  ""sunday"": ""10:30 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJS1c9oWGLGGARgG_uEItN0aY,0x60188b61a13d574b:0xa6d14d8b10ee6f80,12020474140108418944,"{
  ""latitude"": 35.6723942,
  ""longitude"": 139.7644252
}"
14,ART AQUARIUM MUSEUM,"Japan, 〒104-8212 Tokyo, Chuo City, Ginza, 4 Chome−6−16, 9階入場口, 三越新館 9階",https://artaquarium.jp/,+81 3-3528-6721,,4.1,3891,,https://lh5.googleusercontent.com/p/AF1QipNuOchEopDdNIadc8cOu5g1qusyIRfpOKzTfm3f=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Aquarium"",
  ""Art gallery"",
  ""Goldfish store"",
  ""Modern art museum"",
  ""Museum"",
  ""Theme park"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM""
}",ChIJ6UVSHl2JGGARDurMrMPwvdk,0x6018895d1e5245e9:0xd9bdf0c3acccea0e,15689961400037075470,"{
  ""latitude"": 35.6713698,
  ""longitude"": 139.7657375
}"
15,コースター美術館 - Coaster Museum -,"Japan, 〒272-0138 Chiba, Ichikawa, Minamigyotoku, 1 Chome−17−20, MUSEUM HOUSE",https://www.coastermuseum.com/,+81 47-718-0518,,,,,https://lh5.googleusercontent.com/p/AF1QipP3K5S7lGXzIdoK17qaUYPA6Px5QwoJDt-2BrG8=w163-h92-k-no,,Museum,"[
  ""Museum""
]",,,,ChIJ001bNLOHGGARxSA127uzD7I,0x601887b3345b4dd3:0xb20fb3bbdb3520c5,12830671482819780805,"{
  ""latitude"": 35.6708953,
  ""longitude"": 139.90340279999998
}"
16,NHK Museum of Broadcasting,"2 Chome-1-1 Atago, Minato City, Tokyo 105-0002, Japan",http://www.nhk.or.jp/museum/,+81 3-5400-6900,,4.3,1223,,https://lh5.googleusercontent.com/p/AF1QipPF5PUDydOcM2e79arUANCtcmXxSCdUvj2kdNqt=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJCcGIPpSLGGARzZ4ZW6hu6NE,0x60188b943e88c109:0xd1e86ea85b199ecd,15125461017885777613,"{
  ""latitude"": 35.6637951,
  ""longitude"": 139.748291
}"
17,Button Museum,"1 Chome-11-8 Nihonbashihamacho, Chuo City, Tokyo 103-0007, Japan",http://www.iris.co.jp/muse/,+81 3-3864-6537,,4.3,24,,https://lh5.googleusercontent.com/p/AF1QipNBv4oWC-BakCIgVr4cQwf5SdOKIeoJ-lSyp42R=w184-h92-k-no,TRUE,Handicraft museum,"[
  ""Handicraft museum"",
  ""Museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–5 PM""
}",ChIJQaIpc0yJGGARSQIP8meZVtM,0x6018894c7329a241:0xd3569967f20f0249,15228527861721662025,"{
  ""latitude"": 35.6912838,
  ""longitude"": 139.7877757
}"
18,Ukita Museum,"1035-2 Ukitacho, Edogawa City, Tokyo 134-0082, Japan",https://www.city.edogawa.tokyo.jp/documents/9203/8-02.pdf,+81 3-3689-0840,,,,,https://lh5.googleusercontent.com/p/AF1QipP_qqN0iX0j3ijgqoUngd7ZHWQEslGdSRil41UU=w122-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 9 AM,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9 AM–5 PM""
}",ChIJZeAVEACHGGARhTm2Eh5UMSU,0x601887001015e065:0x2531541e12b63985,2680015741401840005,"{
  ""latitude"": 35.6797653,
  ""longitude"": 139.8619871
}"
19,i-muse IHI History Museum,"Japan, 〒135-0061 Tokyo, Koto City, Toyosu, 3 Chome−1−1, 豊洲IHIビル1階, 豊洲IHIビル",http://www.ihi.co.jp/i-muse/,+81 3-6204-7032,,4.1,88,,https://lh5.googleusercontent.com/p/AF1QipPhNqNAaeEMiHVL5vxHs7fS1LUCX86_sghlLrc7=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5:30 PM"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9:30 AM–5:30 PM""
}",ChIJXzUbHKCJGGARHk4zPVEkXpc,0x601889a01c1b355f:0x975e24513d334e1e,10907195278875643422,"{
  ""latitude"": 35.6591702,
  ""longitude"": 139.7931601
}"
20,Quark MUSEUM / クォーク ミュージアム - ロレックス ヴィンテージ コレクション,"Japan, 〒110-0005 Tokyo, Taito City, Ueno, 5 Chome−26−11, 十仁ビル 5F",http://www.quarkmuseum.com/jp/,,,5,1,,https://lh5.googleusercontent.com/p/AF1QipOpcZBUg6RLc9YDQVZH7cD0lacm89gMcdyv7tyF=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 1 PM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""1–1:30 PM, 2:30–3 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""Closed"",
  ""saturday"": ""1–1:30 PM, 2:30–3 PM"",
  ""sunday"": ""1–1:30 PM, 2:30–3 PM"",
  ""monday"": ""Closed""
}",ChIJu5SOamOPGGARbmPeqh3xoCg,0x60188f636a8e94bb:0x28a0f11daade636e,2927604867513869166,"{
  ""latitude"": 35.707609,
  ""longitude"": 139.7752226
}"
1,Museum of Roadside Art,"5 Chome-28-4 Mukojima, Sumida City, Tokyo 131-0033, Japan",https://museum-of-roadside-art.com/,,,4.8,41,,https://lh5.googleusercontent.com/p/AF1QipNAChGLhuJYaAZfqJuX_f2aAhN56xV6oEvbUkpu=w80-h106-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 5 PM,"{
  ""tuesday"": ""5–11 PM"",
  ""wednesday"": ""5–11 PM"",
  ""thursday"": ""5–11 PM"",
  ""friday"": ""1–11 PM"",
  ""saturday"": ""1–7 PM"",
  ""sunday"": ""1–7 PM"",
  ""monday"": ""5–11 PM""
}",ChIJv8Bob46PGGARC5JULho2m3g,0x60188f8e6f68c0bf:0x789b361a2e54920b,8690599392015847947,"{
  ""latitude"": 35.7173313,
  ""longitude"": 139.81061409999998
}"
