position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
10,Kawasaki Peace Museum,"33-1 Kizukisumiyoshicho, Nakahara Ward, Kawasaki, Kanagawa 211-0021, Japan",http://www.city.kawasaki.jp/shisetsu/category/21-21-0-0-0-0-0-0-0-0.html,+81 44-433-0171,,3.7,288,,https://lh5.googleusercontent.com/p/AF1QipN9XQXvMbKIGJAFosU6jvuZ08vDFfXkbY1kUsLC=w122-h92-k-no,TRUE,War museum,"[
  ""War museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJK-64k4dfGGARQdhJdYyzt2o,0x60185f8793b8ee2b:0x6ab7b38c7549d841,7689812304602978369,"{
  ""latitude"": 35.568847,
  ""longitude"": 139.65885649999998
}"
11,Beni Museum,"K's南青山ビル 1F, 6 Chome-6-20 Minamiaoyama, Minato City, Tokyo 107-0062, Japan",http://www.isehanhonten.co.jp/museum/index.html,+81 3-5467-3735,,4.3,152,,https://lh5.googleusercontent.com/p/AF1QipN_Bt0kIquYWTKXWppODioNDmXPmiawQVE6M612=w138-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""Closed""
}",ChIJ1ZCFSWSLGGARpUEUiKoCxLo,0x60188b64498590d5:0xbac402aa881441a5,13457884517940609445,"{
  ""latitude"": 35.65992,
  ""longitude"": 139.717978
}"
12,Hiyoshi-no-Mori Garden Art Museum,"3 Chome-10-34 Shimodacho, Kohoku Ward, Yokohama, Kanagawa 223-0064, Japan",http://hiyoshinomori.com/,+81 45-561-3214,,4.2,34,,https://lh5.googleusercontent.com/p/AF1QipMR4I0kdBiytyeWjZs6a21s9M38jvKh3OJ18LhT=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,,,ChIJFRs--WFfGGARjj07y-KHGVc,0x60185f61f93e1b15:0x571987e2cb3b3d8e,6276196963859512718,"{
  ""latitude"": 35.5594682,
  ""longitude"": 139.63476509999998
}"
13,Star Museum,"2 Chome-8-31 Hisamoto, Takatsu Ward, Kawasaki, Kanagawa 213-0011, Japan",,+81 44-888-1918,,4.5,6,,https://lh5.googleusercontent.com/p/AF1QipPv7zLqlrLpoBHVBRPJ1EyDbqroxIeTkX9dR8Vo=w122-h92-k-no,TRUE,Art museum,"[
  ""Art museum""
]",,Closed ⋅ Opens 11 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""11 AM–6 PM"",
  ""thursday"": ""11 AM–6 PM"",
  ""friday"": ""11 AM–6 PM"",
  ""saturday"": ""11 AM–6 PM"",
  ""sunday"": ""11 AM–6 PM"",
  ""monday"": ""11 AM–6 PM""
}",ChIJPQpzkyj0GGARjm5QcJD_hgA,0x6018f42893730a3d:0x86ff9070506e8e,37998642703920782,"{
  ""latitude"": 35.595893,
  ""longitude"": 139.61293999999998
}"
14,Fire Museum,"3 Chome-１０-10 Yotsuya, Shinjuku City, Tokyo 160-0004, Japan",https://www.tfd.metro.tokyo.lg.jp/hp-hkkan/museum.html,+81 3-3353-9119,,4.4,2068,,https://lh5.googleusercontent.com/p/AF1QipMH1sK7aZ7kc7KvYAr7cPeeZ2jtF7t-ZTgzSEH1=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Technology museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJG99Bp-2MGGARK9sWy49hBq8,0x60188ceda741df1b:0xaf06618fcb16db2b,12611875076713143083,"{
  ""latitude"": 35.6882599,
  ""longitude"": 139.7199694
}"
15,Yoku Moku Museum,"6 Chome-15-1 Minamiaoyama, Minato City, Tokyo 107-0062, Japan",https://www.yokumokumuseum.com/,+81 3-3486-8000,,4.3,135,,https://lh5.googleusercontent.com/p/AF1QipMfr_j23BfTyMuNr8dSFxvppR_BtQ7mvBfOYRs7=w122-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJc6EZAwaLGGARAk8dqAMtWdo,0x60188b060319a173:0xda592d03a81d4f02,15733656266924183298,"{
  ""latitude"": 35.6595715,
  ""longitude"": 139.71402659999998
}"
16,"Komaba Museum, The University of Tokyo","3 Chome-8-1 Komaba, Meguro City, Tokyo 153-0041, Japan",http://museum.c.u-tokyo.ac.jp/,+81 3-5454-6139,,4.1,96,,https://lh5.googleusercontent.com/p/AF1QipNvyNwFebJ7WnsEH4Hbe1iK2K3Y--yLRpSQzKrb=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–5 PM""
}",ChIJKc-_ClHzGGARO9bmirVX3oM,0x6018f3510abfcf29:0x83de57b58ae6d63b,9502128701029406267,"{
  ""latitude"": 35.659334,
  ""longitude"": 139.6857182
}"
17,PARCO MUSEUM TOKYO,"渋谷パルコ 4F, 15-1 Udagawacho, Shibuya, Tokyo 150-0042, Japan",https://art.parco.jp/,+81 3-6455-2697,,4.2,118,,https://lh5.googleusercontent.com/p/AF1QipMHkg8DHQH61huOEgZI4Svt5TfVJBkt6xZwGTBh=w138-h92-k-no,,Museum,"[
  ""Museum"",
  ""Art museum""
]",,Closed ⋅ Opens 11 AM Wed,"{
  ""tuesday"": ""11 AM–8:30 PM"",
  ""wednesday"": ""11 AM–8:30 PM"",
  ""thursday"": ""11 AM–8:30 PM"",
  ""friday"": ""11 AM–8:30 PM"",
  ""saturday"": ""11 AM–8:30 PM"",
  ""sunday"": ""11 AM–8:30 PM"",
  ""monday"": ""11 AM–8:30 PM""
}",ChIJEdG6ma6NGGARqAAdqHBvEQw,0x60188dae99bad111:0xc116f70a81d00a8,869598732706709672,"{
  ""latitude"": 35.661797299999996,
  ""longitude"": 139.69884589999998
}"
18,WHAT MUSEUM,"Japan, 〒140-0002 Tokyo, Shinagawa City, Higashishinagawa, 2 Chome−6−10, G号, 寺田倉庫",https://what.warehouseofart.org/,,,4.2,174,,https://lh5.googleusercontent.com/p/AF1QipM-OSFqFXA1XN2QD76UduxfyVZu5ddnYwcgsz59=w138-h92-k-no,,Modern art museum,"[
  ""Modern art museum"",
  ""Art museum"",
  ""Museum""
]",,Closed ⋅ Opens 11 AM Wed,"{
  ""tuesday"": ""11 AM–6 PM"",
  ""wednesday"": ""11 AM–6 PM"",
  ""thursday"": ""11 AM–3 PM"",
  ""friday"": ""11 AM–6 PM"",
  ""saturday"": ""11 AM–6 PM"",
  ""sunday"": ""11 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJp39ByceLGGARrE8X0wVJIVk,0x60188bc7c9417fa7:0x59214905d3174fac,6422494832972222380,"{
  ""latitude"": 35.6207667,
  ""longitude"": 139.7486878
}"
19,Shinjuku Gyoen Museum,"11 Naitomachi, Shinjuku City, Tokyo 160-0014, Japan",https://fng.or.jp/shinjuku/2022/12/03/20221203-02/,,,4.5,36,,https://lh5.googleusercontent.com/p/AF1QipP4pez6FPS3ujdx6-qQODhqoNqQR47WPcKWHBhq=w122-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–4 PM"",
  ""wednesday"": ""9 AM–4 PM"",
  ""thursday"": ""9 AM–4 PM"",
  ""friday"": ""9 AM–4 PM"",
  ""saturday"": ""9 AM–4 PM"",
  ""sunday"": ""9 AM–4 PM"",
  ""monday"": ""Closed""
}",ChIJ5RR13yiNGGART-NAUWZQ2bE,0x60188d28df7514e5:0xb1d950665140e34f,12815362615039550287,"{
  ""latitude"": 35.6860387,
  ""longitude"": 139.71280489999998
}"
20,Color Museum,"6 Chome-25-8 Jingumae, Shibuya, Tokyo 150-0001, Japan",http://color-museum.jp/,+81 3-3406-9166,,5,2,,https://lh5.googleusercontent.com/p/AF1QipMobqk-8sQvdYttSjUMkUWDYunqvFipSRUwhbEg=w163-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 1 PM Wed,"{
  ""tuesday"": ""1–5 PM"",
  ""wednesday"": ""1–5 PM"",
  ""thursday"": ""1–5 PM"",
  ""friday"": ""1–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""1–5 PM""
}",ChIJMxNiv6WMGGARLy8Pll4UdJU,0x60188ca5bf621333:0x9574145e960f2f2f,10769255005426757423,"{
  ""latitude"": 35.666249,
  ""longitude"": 139.702945
}"
1,Kume Museum of Art,"Japan, 〒141-0021 Tokyo, Shinagawa City, Kamiosaki, 2 Chome−25−5, 久米ビル 8階",http://www.kume-museum.com/,+81 3-3491-1510,,3.6,34,,https://lh5.googleusercontent.com/p/AF1QipO_bODhYv2nBJpXCeJG2JwE-CzAnXsglzm31i4U=w122-h92-k-no,TRUE,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJ8cHTGRmLGGARwwtDv7x-5aY,0x60188b1919d3c1f1:0xa6e57ebcbf430bc3,12026157729090571203,"{
  ""latitude"": 35.634623,
  ""longitude"": 139.71466999999998
}"
2,NHK Museum of Broadcasting,"2 Chome-1-1 Atago, Minato City, Tokyo 105-0002, Japan",http://www.nhk.or.jp/museum/,+81 3-5400-6900,,4.3,1223,,https://lh5.googleusercontent.com/p/AF1QipPF5PUDydOcM2e79arUANCtcmXxSCdUvj2kdNqt=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJCcGIPpSLGGARzZ4ZW6hu6NE,0x60188b943e88c109:0xd1e86ea85b199ecd,15125461017885777613,"{
  ""latitude"": 35.6637951,
  ""longitude"": 139.748291
}"
3,Showa Era Lifestyle Museum,"2 Chome-26-19 Minamikugahara, 大田区 Ota City, Tokyo 146-0084, Japan",https://www.showanokurashi.com/,+81 3-3750-1808,,4.1,252,,https://lh5.googleusercontent.com/p/AF1QipN6PFq6Ige5rkBrTaC0IoGf5xVXbqgR62jFFPZb=w122-h92-k-no,,History museum,"[
  ""History museum"",
  ""Museum""
]",,Closed ⋅ Opens 10 AM Fri,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJgQ76-ftfGGARbcykID0o5sA,0x60185ffbf9fa0e81:0xc0e6283d20a4cc6d,13899841542931401837,"{
  ""latitude"": 35.575205,
  ""longitude"": 139.6858451
}"
4,PARCO MUSEUM TOKYO,"渋谷パルコ 4F, 15-1 Udagawacho, Shibuya, Tokyo 150-0042, Japan",https://art.parco.jp/,+81 3-6455-2697,,4.2,118,,https://lh5.googleusercontent.com/p/AF1QipMHkg8DHQH61huOEgZI4Svt5TfVJBkt6xZwGTBh=w138-h92-k-no,,Museum,"[
  ""Museum"",
  ""Art museum""
]",,Closed ⋅ Opens 11 AM Wed,"{
  ""tuesday"": ""11 AM–8:30 PM"",
  ""wednesday"": ""11 AM–8:30 PM"",
  ""thursday"": ""11 AM–8:30 PM"",
  ""friday"": ""11 AM–8:30 PM"",
  ""saturday"": ""11 AM–8:30 PM"",
  ""sunday"": ""11 AM–8:30 PM"",
  ""monday"": ""11 AM–8:30 PM""
}",ChIJEdG6ma6NGGARqAAdqHBvEQw,0x60188dae99bad111:0xc116f70a81d00a8,869598732706709672,"{
  ""latitude"": 35.661797299999996,
  ""longitude"": 139.69884589999998
}"
5,Color Museum,"6 Chome-25-8 Jingumae, Shibuya, Tokyo 150-0001, Japan",http://color-museum.jp/,+81 3-3406-9166,,5,2,,https://lh5.googleusercontent.com/p/AF1QipMobqk-8sQvdYttSjUMkUWDYunqvFipSRUwhbEg=w163-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 1 PM Wed,"{
  ""tuesday"": ""1–5 PM"",
  ""wednesday"": ""1–5 PM"",
  ""thursday"": ""1–5 PM"",
  ""friday"": ""1–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""1–5 PM""
}",ChIJMxNiv6WMGGARLy8Pll4UdJU,0x60188ca5bf621333:0x9574145e960f2f2f,10769255005426757423,"{
  ""latitude"": 35.666249,
  ""longitude"": 139.702945
}"
6,Yoku Moku Museum,"6 Chome-15-1 Minamiaoyama, Minato City, Tokyo 107-0062, Japan",https://www.yokumokumuseum.com/,+81 3-3486-8000,,4.3,135,,https://lh5.googleusercontent.com/p/AF1QipMfr_j23BfTyMuNr8dSFxvppR_BtQ7mvBfOYRs7=w122-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJc6EZAwaLGGARAk8dqAMtWdo,0x60188b060319a173:0xda592d03a81d4f02,15733656266924183298,"{
  ""latitude"": 35.6595715,
  ""longitude"": 139.71402659999998
}"
7,Roppongi Keyakizaka Museum,"Japan, 〒106-0032 Tokyo, Minato City, Roppongi, 6 Chome−9−1, テレビ朝日本社内",,,,5,4,,https://lh5.googleusercontent.com/p/AF1QipOgPTA6GPxXxHWbfmSQjLjNtNYdPuQvTmrmab_T=w80-h106-k-no,TRUE,Museum,"[
  ""Museum""
]",,,,ChIJ8Qh9FNCLGGARsLpvF0T8azI,0x60188bd0147d08f1:0x326bfc44176fbab0,3633274893785610928,"{
  ""latitude"": 35.6596353,
  ""longitude"": 139.73098629999998
}"
8,Sato Sakura Museum,"1 Chome-7-13 Kamimeguro, Meguro City, Tokyo 153-0051, Japan",https://www.satosakura.jp/,+81 3-3496-1771,,4.3,452,,https://lh5.googleusercontent.com/p/AF1QipM5gz1crWZVQNzUEaMWIrTzn_49g6MJYBp9PkRh=w138-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJh_olNU-LGGARcqkMx6CRZp8,0x60188b4f3525fa87:0x9f6691a0c70ca972,11486028019375319410,"{
  ""latitude"": 35.64571,
  ""longitude"": 139.699975
}"
9,The Museum of Package Culture,"Osaki Forest Building, 2 Chome-18-1 Higashigotanda, Shinagawa City, Tokyo 141-0022, Japan",https://package-museum.jp/,+81 3-4531-4446,,4.2,89,,https://lh5.googleusercontent.com/p/AF1QipMGfPAFDfuwfZ-blj9X1Y4Iq-rTVuiAnTRSGq_h=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9 AM–5 PM""
}",ChIJt1WQoPeKGGAR-35Dy1V0lbo,0x60188af7a09055b7:0xba957455cb437efb,13444780174415724283,"{
  ""latitude"": 35.6240801,
  ""longitude"": 139.729491
}"
10,Suntory Museum of Art,"東京ミッドタウン ガレリア 3階, 9 Chome-7-4 Akasaka, Minato City, Tokyo 107-8643, Japan",http://www.suntory.co.jp/sma/,+81 3-3479-8600,,4.2,2364,,https://lh5.googleusercontent.com/p/AF1QipPzda2LMURCtqoLkQpOyWCWHND0A5XE8alErtMA=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""Closed"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""Closed""
}",ChIJbSqxxHiLGGARKEK0IzZMksI,0x60188b78c4b12a6d:0xc2924c3623b44228,14020352385368736296,"{
  ""latitude"": 35.6664406,
  ""longitude"": 139.73041569999998
}"
11,Kawasaki Peace Museum,"33-1 Kizukisumiyoshicho, Nakahara Ward, Kawasaki, Kanagawa 211-0021, Japan",http://www.city.kawasaki.jp/shisetsu/category/21-21-0-0-0-0-0-0-0-0.html,+81 44-433-0171,,3.7,288,,https://lh5.googleusercontent.com/p/AF1QipN9XQXvMbKIGJAFosU6jvuZ08vDFfXkbY1kUsLC=w122-h92-k-no,TRUE,War museum,"[
  ""War museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJK-64k4dfGGARQdhJdYyzt2o,0x60185f8793b8ee2b:0x6ab7b38c7549d841,7689812304602978369,"{
  ""latitude"": 35.568847,
  ""longitude"": 139.65885649999998
}"
12,Mitutoyo Museum,"1 Chome-20-1 Sakado, Takatsu Ward, Kawasaki, Kanagawa 213-0012, Japan",http://www.mitutoyo.co.jp/corporate/hall/museum/index.html,+81 44-813-8204,,4.4,35,,https://lh5.googleusercontent.com/p/AF1QipM_IHsCLUKeQ6g0Y5keyXEigA0cYpXuVsy_f1CZ=w122-h92-k-no,TRUE,Technology museum,"[
  ""Technology museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–5 PM""
}",ChIJzcRVLDD0GGAR0Z387QBDjR8,0x6018f4302c55c4cd:0x1f8d4300edfc9dd1,2273547058163785169,"{
  ""latitude"": 35.5975374,
  ""longitude"": 139.6205737
}"
13,Ōta Memorial Museum of Art,"1 Chome-10-10 Jingumae, Shibuya, Tokyo 150-0001, Japan",http://www.ukiyoe-ota-muse.jp/,+81 3-3403-0880,,4.3,1830,,https://lh5.googleusercontent.com/p/AF1QipNe2ISmtVzaPdWPXL2Zc3j2YsS4t8lr4sKCAGXU=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10:30 AM Wed,"{
  ""tuesday"": ""10:30 AM–5:30 PM"",
  ""wednesday"": ""10:30 AM–5:30 PM"",
  ""thursday"": ""10:30 AM–5:30 PM"",
  ""friday"": ""10:30 AM–5:30 PM"",
  ""saturday"": ""10:30 AM–5:30 PM"",
  ""sunday"": ""10:30 AM–5:30 PM"",
  ""monday"": ""Closed""
}",ChIJxcha6qSMGGARqdOIwOETVQc,0x60188ca4ea5ac8c5:0x75513e1c088d3a9,528350391604663209,"{
  ""latitude"": 35.6693959,
  ""longitude"": 139.7049808
}"
14,日本漫画博物館（まんが寺）,"Japan, 〒211-0051 Kanagawa, Kawasaki, Nakahara Ward, Miyauchi, 4 Chome−12−14",https://kanko.travel.rakuten.co.jp/kanagawa/spot/S14010286.html,+81 44-766-5068,,3.5,6,,https://lh5.googleusercontent.com/p/AF1QipPcO5gQzD5KLGo02VHvHRSrZ4-rtryd8n_M_VS7=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 8 AM Wed,"{
  ""tuesday"": ""8 AM–3 PM"",
  ""wednesday"": ""8 AM–3 PM"",
  ""thursday"": ""8 AM–3 PM"",
  ""friday"": ""8 AM–3 PM"",
  ""saturday"": ""8 AM–3 PM"",
  ""sunday"": ""8 AM–3 PM"",
  ""monday"": ""8 AM–3 PM""
}",ChIJ-1ph-aP1GGARVhzk4EQQvpo,0x6018f5a3f9615afb:0x9abe1044e0e41c56,11150367615432793174,"{
  ""latitude"": 35.586513599999996,
  ""longitude"": 139.6448603
}"
15,Treasure Museum,"1-1 Yoyogikamizonocho, Shibuya, Tokyo 151-0052, Japan",https://www.meijijingu.or.jp/museum/houmotsuden/,+81 3-3379-5511,,4,42,,https://lh5.googleusercontent.com/p/AF1QipMdPjh8zENCU6MsY7Z2uG2Mk8eP2kWE6N0kvXuU=w80-h106-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Historical landmark""
]",,,,ChIJb_37DRyNGGARNUGHt2Kl4WE,0x60188d1c0dfbfd6f:0x61e1a562b7874135,7053100334843380021,"{
  ""latitude"": 35.6799952,
  ""longitude"": 139.6979635
}"
16,Accessory Museum,"4 Chome-33-12 Kamimeguro, Meguro City, Tokyo 153-0051, Japan",http://acce-museum.main.jp/,+81 3-3760-7411,,4.1,147,,https://lh5.googleusercontent.com/p/AF1QipMFXOxMABVXsF1w_T-YglBpLnjmuPNZKWy11egs=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Antique store"",
  ""Fashion accessories store"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJAc39ibT0GGARR4nW3oFwYh4,0x6018f4b489fdcd01:0x1e627081ded68947,2189436071947176263,"{
  ""latitude"": 35.640277,
  ""longitude"": 139.68859999999998
}"
17,Shibuya Folk and Literary Shirane Memorial Museum,"4 Chome-9-1 Higashi, Shibuya, Tokyo 150-0011, Japan",https://shibuya-muse.jp/,+81 3-3486-2791,,4,179,,https://lh5.googleusercontent.com/p/AF1QipP1gR3jXEXPkDcAsPBdYc573ZGeAFmGekv_Q0K3=w122-h92-k-no,TRUE,Local history museum,"[
  ""Local history museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJx-5n62eLGGARCE-Bne1qZF0,0x60188b67eb67eec7:0x5d646aed9d814f08,6729621311980654344,"{
  ""latitude"": 35.6564347,
  ""longitude"": 139.7125067
}"
18,ESP MUSEUM,"Japan, 〒150-0041 Tokyo, Shibuya, Jinnan, 1 Chome−20−16, 高山ランドビル3F",http://www.espguitars.co.jp/museum/,+81 3-3496-4850,,4.5,110,,https://lh5.googleusercontent.com/p/AF1QipO2oY2YjFK7BlcU8i4gA3zq2grlWXSk2WSSIkY2=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 11 AM Wed,"{
  ""tuesday"": ""11 AM–7 PM"",
  ""wednesday"": ""11 AM–7 PM"",
  ""thursday"": ""11 AM–7 PM"",
  ""friday"": ""11 AM–7 PM"",
  ""saturday"": ""11 AM–7 PM"",
  ""sunday"": ""11 AM–7 PM"",
  ""monday"": ""11 AM–7 PM""
}",ChIJAQC0jKiMGGARsJFW3NLdod8,0x60188ca88cb40001:0xdfa1ddd2dc5691b0,16114404839417876912,"{
  ""latitude"": 35.6621381,
  ""longitude"": 139.70009199999998
}"
19,Saita Museum,"3 Chome-23-35 Daita, Setagaya City, Tokyo 155-0033, Japan",http://saita-museum.jp/,+81 3-3414-1006,,4,43,,https://lh5.googleusercontent.com/p/AF1QipMwl0hkEcVjRK9kx4Im_5L4gLBNUp1belHQFMGs=w122-h92-k-no,,Art museum,"[
  ""Art museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–4:30 PM"",
  ""wednesday"": ""10 AM–4:30 PM"",
  ""thursday"": ""10 AM–4:30 PM"",
  ""friday"": ""10 AM–4:30 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–4:30 PM""
}",ChIJY3QnGnDzGGARf8BcXvgnxJM,0x6018f3701a277463:0x93c427f85e5cc07f,10647679366699204735,"{
  ""latitude"": 35.6534137,
  ""longitude"": 139.65994659999998
}"
