position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
10,Fire Museum,"3 Chome-１０-10 Yotsuya, Shinjuku City, Tokyo 160-0004, Japan",https://www.tfd.metro.tokyo.lg.jp/hp-hkkan/museum.html,+81 3-3353-9119,,4.4,2068,,https://lh5.googleusercontent.com/p/AF1QipMH1sK7aZ7kc7KvYAr7cPeeZ2jtF7t-ZTgzSEH1=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Technology museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJG99Bp-2MGGARK9sWy49hBq8,0x60188ceda741df1b:0xaf06618fcb16db2b,12611875076713143083,"{
  ""latitude"": 35.6882599,
  ""longitude"": 139.7199694
}"
11,d47 Museum,"8F, 2 Chome-21-1 Shibuya, Tokyo 150-8510, Japan",https://www.d-department.com/ext/shop/d47.html,+81 3-6427-2301,,4.1,250,,https://lh5.googleusercontent.com/p/AF1QipOffzXShWGJ8pwMCVkfOaRgHRUO1WowMxhtGWSe=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 12 PM,"{
  ""tuesday"": ""12–8 PM"",
  ""wednesday"": ""12–8 PM"",
  ""thursday"": ""12–8 PM"",
  ""friday"": ""12–8 PM"",
  ""saturday"": ""12–8 PM"",
  ""sunday"": ""12–8 PM"",
  ""monday"": ""12–8 PM""
}",ChIJd7kNUViLGGARlW46j_NJizY,0x60188b58510db977:0x368b49f38f3a6e95,3930316410239741589,"{
  ""latitude"": 35.6591041,
  ""longitude"": 139.703742
}"
12,Fukagawa Edo Museum,"1 Chome-3-28 Shirakawa, Koto City, Tokyo 135-0021, Japan",https://www.kcf.or.jp/fukagawa/,+81 3-3630-8625,,4.3,2743,,https://lh5.googleusercontent.com/p/AF1QipM_Pzed9_h2sxW41v5DauKrc_lQHD-dFnnT5zNw=w138-h92-k-no,,Local history museum,"[
  ""Local history museum"",
  ""History museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJ05k3KRaJGGARSFT1UW8wxkw,0x60188916293799d3:0x4cc6306f51f55448,5532162446945768520,"{
  ""latitude"": 35.681185899999996,
  ""longitude"": 139.8005921
}"
13,Beni Museum,"K's南青山ビル 1F, 6 Chome-6-20 Minamiaoyama, Minato City, Tokyo 107-0062, Japan",http://www.isehanhonten.co.jp/museum/index.html,+81 3-5467-3735,,4.3,152,,https://lh5.googleusercontent.com/p/AF1QipN_Bt0kIquYWTKXWppODioNDmXPmiawQVE6M612=w138-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""Closed""
}",ChIJ1ZCFSWSLGGARpUEUiKoCxLo,0x60188b64498590d5:0xbac402aa881441a5,13457884517940609445,"{
  ""latitude"": 35.65992,
  ""longitude"": 139.717978
}"
14,Madame Tussauds Tokyo,"1 Chome-6-1 Daiba, Minato City, Tokyo 135-0091, Japan",https://www.madametussauds.com/tokyo/,,,4.3,994,,https://lh5.googleusercontent.com/p/AF1QipMY7udPXHL0qxCN-UhK-qqIUXoMOOvzN5oKVLWY=w122-h92-k-no,,Wax museum,"[
  ""Wax museum""
]",,Closed ⋅ Opens 11 AM,"{
  ""tuesday"": ""11 AM–6 PM"",
  ""wednesday"": ""11 AM–6 PM"",
  ""thursday"": ""11 AM–6 PM"",
  ""friday"": ""11 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""11 AM–6 PM""
}",ChIJMQVK7PaJGGARuT_EH-tFe3Y,0x601889f6ec4a0531:0x767b45eb1fc43fb9,8537494394763493305,"{
  ""latitude"": 35.6287995,
  ""longitude"": 139.7758901
}"
15,Museum of Contemporary Art Tokyo - MOT,"4 Chome-1-1 Miyoshi, Koto City, Tokyo 135-0022, Japan",https://www.mot-art-museum.jp/,+81 3-5245-4111,,4.4,3019,,https://lh5.googleusercontent.com/p/AF1QipPuVEyDx06-8HhqRAmDSpYQjXr6NoLDtnOSw4E3=w122-h92-k-no,,Modern art museum,"[
  ""Modern art museum"",
  ""Art museum"",
  ""Museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJq6rq_BuJGGARh1qAooLX-as,0x6018891bfceaaaab:0xabf9d782a2805a87,12392172805758671495,"{
  ""latitude"": 35.679746699999995,
  ""longitude"": 139.80819209999999
}"
16,Ōta Memorial Museum of Art,"1 Chome-10-10 Jingumae, Shibuya, Tokyo 150-0001, Japan",http://www.ukiyoe-ota-muse.jp/,+81 3-3403-0880,,4.3,1829,,https://lh5.googleusercontent.com/p/AF1QipNe2ISmtVzaPdWPXL2Zc3j2YsS4t8lr4sKCAGXU=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10:30 AM,"{
  ""tuesday"": ""10:30 AM–5:30 PM"",
  ""wednesday"": ""10:30 AM–5:30 PM"",
  ""thursday"": ""10:30 AM–5:30 PM"",
  ""friday"": ""10:30 AM–5:30 PM"",
  ""saturday"": ""10:30 AM–5:30 PM"",
  ""sunday"": ""10:30 AM–5:30 PM"",
  ""monday"": ""Closed""
}",ChIJxcha6qSMGGARqdOIwOETVQc,0x60188ca4ea5ac8c5:0x75513e1c088d3a9,528350391604663209,"{
  ""latitude"": 35.6693959,
  ""longitude"": 139.7049808
}"
17,Tokyo Water Science Museum,"3 Chome-1-8 Ariake, Koto City, Tokyo 135-0063, Japan",http://www.mizunokagaku.jp/,+81 3-3528-2366,,4.1,1128,,https://lh5.googleusercontent.com/p/AF1QipMGvjtPNYOPFlwZFbn_71sVKIg0V6ukm5s1puPr=w80-h106-k-no,,Science museum,"[
  ""Science museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJIfO-oO-JGGARxJYVjpssowo,0x601889efa0bef321:0xaa32c9b8e1596c4,766505408198448836,"{
  ""latitude"": 35.6308444,
  ""longitude"": 139.78548329999998
}"
18,Fujifilm Photo History Museum,"9 Chome-7-3 Akasaka, Minato City, Tokyo 107-0052, Japan",https://fujifilmsquare.jp/guide/museum.html,+81 3-6271-3350,,4.3,163,,https://lh5.googleusercontent.com/p/AF1QipMJcGUbRsLhmnAE7RqT7_L2FNDPCg4wzgTS-7m6=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM""
}",ChIJ8yxJ7HiLGGARwDNkSGEvTDA,0x60188b78ec492cf3:0x304c2f61486433c0,3480208706923410368,"{
  ""latitude"": 35.6653782,
  ""longitude"": 139.7301815
}"
19,Meguro Parasitological Museum,"4 Chome-1-1 Shimomeguro, Meguro City, Tokyo 153-0064, Japan",https://www.kiseichu.org/,+81 3-3716-1264,,4.4,2312,,https://lh5.googleusercontent.com/p/AF1QipMyF39iMVir8qPZzjICZgHzuvOaus_6CqkD3EXh=w138-h92-k-no,,Museum of zoology,"[
  ""Museum of zoology"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJJRmFiCOLGGARyLhUN8vGRXs,0x60188b2388851925:0x7b45c6cb3754b8c8,8882724416167131336,"{
  ""latitude"": 35.6316814,
  ""longitude"": 139.7066661
}"
20,Parliamentary Museum,"1 Chome-8-1 Nagatachō, Chiyoda City, Tokyo 100-0014, Japan",http://www.shugiin.go.jp/internet/itdb_annai.nsf/html/statics/kensei/kensei.htm,+81 3-3581-1651,,3.8,669,,https://lh5.googleusercontent.com/p/AF1QipPHzM2kgN6TH1J5WE4rt69ulR_eKZ_jt_OiyrA=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""9:30 AM–5 PM""
}",ChIJCSOV_omLGGARC30qXmCHB7A,0x60188b89fe952309:0xb00787605e2a7d0b,12684255723478744331,"{
  ""latitude"": 35.6792684,
  ""longitude"": 139.7453457
}"
1,Edo-Tokyo Museum,"1 Chome-4-1 Yokoami, Sumida City, Tokyo 130-0015, Japan",https://www.edo-tokyo-museum.or.jp/,+81 3-3626-9974,,4.4,12658,,https://lh5.googleusercontent.com/p/AF1QipPsiAnAWUkQtmZmCGgMxaaszcZASrZpCtjnW223=w122-h92-k-no,,History museum,"[
  ""History museum"",
  ""Cultural institution"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5:30 PM"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9:30 AM–5:30 PM""
}",ChIJOWXu4TSJGGAR07vEEi8fZAw,0x60188934e1ee6539:0xc641f2f12c4bbd3,892872913165007827,"{
  ""latitude"": 35.6965972,
  ""longitude"": 139.7957336
}"
2,Shinagawa Historical Museum,"6 Chome-11-1 Ōi, Shinagawa City, Tokyo 140-0014, Japan",http://www.city.shinagawa.tokyo.jp/jigyo/06/historyhp/hsindex.html,+81 3-3777-4060,,3.9,323,,https://lh5.googleusercontent.com/p/AF1QipMbU46UpEsg05cFU98weNp2SryMZBRyH0ZsjCEx=w122-h92-k-no,TRUE,Local history museum,"[
  ""Local history museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJy54K7ipgGGARLa5NEnLK2Qg,0x6018602aee0a9ecb:0x8d9ca72124dae2d,637763413531799085,"{
  ""latitude"": 35.5968587,
  ""longitude"": 139.7299596
}"
3,i-muse IHI History Museum,"Japan, 〒135-0061 Tokyo, Koto City, Toyosu, 3 Chome−1−1, 豊洲IHIビル1階, 豊洲IHIビル",http://www.ihi.co.jp/i-muse/,+81 3-6204-7032,,4.1,88,,https://lh5.googleusercontent.com/p/AF1QipPhNqNAaeEMiHVL5vxHs7fS1LUCX86_sghlLrc7=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5:30 PM"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9:30 AM–5:30 PM""
}",ChIJXzUbHKCJGGARHk4zPVEkXpc,0x601889a01c1b355f:0x975e24513d334e1e,10907195278875643422,"{
  ""latitude"": 35.6591702,
  ""longitude"": 139.7931601
}"
4,The Shoto Museum of Art,"2 Chome-14-14 Shoto, Shibuya, Tokyo 150-0046, Japan",http://www.shoto-museum.jp/,+81 3-3465-9421,,4.2,1099,,https://lh5.googleusercontent.com/p/AF1QipP01s2KzRbWfL6kXecmuwffmHZVTg3RzhTaZiZl=w122-h92-k-no,TRUE,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJR6AfJquMGGARLtT29Rg6HLY,0x60188cab261fa047:0xb61c3a18f5f6d42e,13122427293131002926,"{
  ""latitude"": 35.6586207,
  ""longitude"": 139.6916654
}"
5,Hanzomon Museum,"２５ Ichibancho, Chiyoda City, Tokyo 102-0082, Japan",https://www.hanzomonmuseum.jp/,+81 3-3263-1752,,4.5,330,,https://lh5.googleusercontent.com/p/AF1QipPZ-aUJgx3Jh33B5iM1iuNXCL9pyQVHTm2IvFyI=w138-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""10 AM–5:30 PM"",
  ""thursday"": ""10 AM–5:30 PM"",
  ""friday"": ""10 AM–5:30 PM"",
  ""saturday"": ""10 AM–5:30 PM"",
  ""sunday"": ""10 AM–5:30 PM"",
  ""monday"": ""Closed""
}",ChIJAQDQVmWMGGAR4dNK6sEJZ80,0x60188c6556d00001:0xcd6709c1ea4ad3e1,14800809428840535009,"{
  ""latitude"": 35.6858735,
  ""longitude"": 139.74193119999998
}"
6,Yoku Moku Museum,"6 Chome-15-1 Minamiaoyama, Minato City, Tokyo 107-0062, Japan",https://www.yokumokumuseum.com/,+81 3-3486-8000,,4.3,135,,https://lh5.googleusercontent.com/p/AF1QipMfr_j23BfTyMuNr8dSFxvppR_BtQ7mvBfOYRs7=w122-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJc6EZAwaLGGARAk8dqAMtWdo,0x60188b060319a173:0xda592d03a81d4f02,15733656266924183298,"{
  ""latitude"": 35.6595715,
  ""longitude"": 139.71402659999998
}"
7,The Seiko Museum Ginza,"4 Chome-3-13 Ginza, Chuo City, Tokyo 104-0061, Japan",https://museum.seiko.co.jp/,+81 3-5159-1881,,4.6,816,,https://lh5.googleusercontent.com/p/AF1QipOCkG3CkTN_FnF82QtKn2dvlfpfQERWI79BYjsH=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10:30 AM,"{
  ""tuesday"": ""10:30 AM–6 PM"",
  ""wednesday"": ""10:30 AM–6 PM"",
  ""thursday"": ""10:30 AM–6 PM"",
  ""friday"": ""10:30 AM–6 PM"",
  ""saturday"": ""10:30 AM–6 PM"",
  ""sunday"": ""10:30 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJS1c9oWGLGGARgG_uEItN0aY,0x60188b61a13d574b:0xa6d14d8b10ee6f80,12020474140108418944,"{
  ""latitude"": 35.6723942,
  ""longitude"": 139.7644252
}"
8,Keio Museum Commons,"2 Chome-14-6 Mita, Minato City, Tokyo 108-0073, Japan",https://kemco.keio.ac.jp/,+81 3-5427-2021,,4.4,19,,https://lh5.googleusercontent.com/p/AF1QipMz_g0th3bnD425iwjwCcHxIwZFbQFySAwBjyvn=w137-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 11 AM,"{
  ""tuesday"": ""11 AM–6 PM"",
  ""wednesday"": ""11 AM–6 PM"",
  ""thursday"": ""11 AM–6 PM"",
  ""friday"": ""11 AM–6 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""11 AM–6 PM""
}",ChIJmbkTHqyLGGARrEtUkb7pBDE,0x60188bac1e13b999:0x3104e9be91544bac,3532205012456590252,"{
  ""latitude"": 35.6487839,
  ""longitude"": 139.7443222
}"
9,The History Museum of J-Koreans,"韓国中央会館 別館, 1 Chome-7-32 Minamiazabu, Minato City, Tokyo 106-8585, Japan",http://www.j-koreans.org/,+81 3-3457-1088,,3.6,117,,https://lh5.googleusercontent.com/p/AF1QipP4lILvN7Og45vvbJiab87QIlejJjxunAqu7q61=w122-h92-k-no,TRUE,Heritage museum,"[
  ""Heritage museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5:30 PM"",
  ""wednesday"": ""10 AM–5:30 PM"",
  ""thursday"": ""10 AM–5:30 PM"",
  ""friday"": ""10 AM–5:30 PM"",
  ""saturday"": ""10 AM–5:30 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""Closed""
}",ChIJ6QCZVaGLGGAR9QS6CROQGvA,0x60188ba1559900e9:0xf01a901309ba04f5,17301299329939145973,"{
  ""latitude"": 35.651544799999996,
  ""longitude"": 139.73703129999998
}"
10,Shinjuku Gyoen Museum,"11 Naitomachi, Shinjuku City, Tokyo 160-0014, Japan",https://fng.or.jp/shinjuku/2022/12/03/20221203-02/,,,4.5,36,,https://lh5.googleusercontent.com/p/AF1QipP4pez6FPS3ujdx6-qQODhqoNqQR47WPcKWHBhq=w122-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 9 AM,"{
  ""tuesday"": ""9 AM–4 PM"",
  ""wednesday"": ""9 AM–4 PM"",
  ""thursday"": ""9 AM–4 PM"",
  ""friday"": ""9 AM–4 PM"",
  ""saturday"": ""9 AM–4 PM"",
  ""sunday"": ""9 AM–4 PM"",
  ""monday"": ""Closed""
}",ChIJ5RR13yiNGGART-NAUWZQ2bE,0x60188d28df7514e5:0xb1d950665140e34f,12815362615039550287,"{
  ""latitude"": 35.6860387,
  ""longitude"": 139.71280489999998
}"
11,Archi-Depot,"G号 WHAT MUSEUM 寺田倉庫, 2 Chome-6-10 Higashishinagawa, Shinagawa City, Tokyo 140-0002, Japan",https://archi-depot.com/,,,3.8,390,,https://lh5.googleusercontent.com/p/AF1QipMK1Zsml6GY5Lv3ASIXNn5DZGGKRbFH0cyBWGXt=w138-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Art museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 11 AM,"{
  ""tuesday"": ""11 AM–6 PM"",
  ""wednesday"": ""11 AM–6 PM"",
  ""thursday"": ""11 AM–6 PM"",
  ""friday"": ""11 AM–6 PM"",
  ""saturday"": ""11 AM–6 PM"",
  ""sunday"": ""11 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJ__8_uGuKGGAR2d_yu9M48t0,0x60188a6bb83fffff:0xddf238d3bbf2dfd9,15992907708788563929,"{
  ""latitude"": 35.6208795,
  ""longitude"": 139.74876079999999
}"
12,The Sumida Hokusai Museum,"2 Chome-7-2 Kamezawa, Sumida City, Tokyo 130-0014, Japan",https://hokusai-museum.jp/,+81 3-6658-8936,,4.1,5530,,https://lh5.googleusercontent.com/p/AF1QipOauyNnEXR0h9b_OK5b4btjA4KdsaVrsz6ae_XR=w123-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5:30 PM"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""9:30 AM–5:30 PM"",
  ""sunday"": ""9:30 AM–5:30 PM"",
  ""monday"": ""Closed""
}",ChIJgRjTtzOJGGARqoKBtB8BAno,0x60188933b7d31881:0x7a02011fb48182aa,8791590658264629930,"{
  ""latitude"": 35.6963313,
  ""longitude"": 139.800414
}"
13,Police Museum,"3 Chome-5-1 Kyobashi, Chuo City, Tokyo 104-0031, Japan",https://www.keishicho.metro.tokyo.lg.jp/about_mpd/welcome/welcome/museum_tour.html,+81 3-3581-4321,,4.1,2419,,https://lh5.googleusercontent.com/p/AF1QipMMCaanQaAHr8gdFE-X762nntCHi7RhDa4kYTB_=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""History museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–4 PM"",
  ""wednesday"": ""9:30 AM–4 PM"",
  ""thursday"": ""9:30 AM–4 PM"",
  ""friday"": ""9:30 AM–4 PM"",
  ""saturday"": ""9:30 AM–4 PM"",
  ""sunday"": ""9:30 AM–4 PM"",
  ""monday"": ""Closed""
}",ChIJV8wGu-OLGGAR1HVqNbP6r2c,0x60188be3bb06cc57:0x67affab3356a75d4,7471465954433201620,"{
  ""latitude"": 35.6751199,
  ""longitude"": 139.76954089999998
}"
14,Central Museum Ginza,"3 Chome-9-11 Ginza, Chuo City, Tokyo 104-0061, Japan",http://central-museum.jp/,+81 3-3546-5855,,3.9,149,,https://lh5.googleusercontent.com/p/AF1QipM7T-MaLCUwDiFuwaXk1VMfl1yKHX_3Ent2zD8a=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""10 AM–6 PM""
}",ChIJu2ZczOaLGGARqyh2nbbn8gk,0x60188be6cc5c66bb:0x9f2e7b69d7628ab,716890062217160875,"{
  ""latitude"": 35.6712864,
  ""longitude"": 139.7675755
}"
15,Water Supply Pipe Inlet Museum,"港区新橋2丁目11-1 村上建物ビル 5階（エレベーターなし, Tokyo 105-0004, Japan",http://www.zentech.co.jp/museum/,+81 3-3591-2188,,4.5,46,,https://lh5.googleusercontent.com/p/AF1QipNy9Qi1I7NyjHrWXsWYNHq41FUsIvWr7ryKCUdo=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 2 PM Thu,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""2–7 PM"",
  ""friday"": ""Closed"",
  ""saturday"": ""2–7 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""Closed""
}",ChIJ7SHRhOuLGGARlptPakxZyI4,0x60188beb84d121ed:0x8ec8594c6a4f9b96,10288571533463886742,"{
  ""latitude"": 35.667434799999995,
  ""longitude"": 139.7553705
}"
16,Yamato Group History Museum,"ヤマト運輸港南ビル 2F, 2 Chome-13-26 Konan, Minato City, Tokyo 108-0075, Japan",https://www.yamato-hd.co.jp/museum/,+81 3-6756-7222,,4.4,222,,https://lh5.googleusercontent.com/p/AF1QipNIftTtm16SUHdwNO2uUGgMHn6ncmMu_fp4nVY6=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Exhibit"",
  ""History museum""
]",,Closed ⋅ Opens 10 AM,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJz6ys4VuLGGARPmq8g7aZ5Tw,0x60188b5be1acaccf:0x3ce599b683bc6a3e,4388082421115677246,"{
  ""latitude"": 35.6265651,
  ""longitude"": 139.7451697
}"
17,Japanese Sword Museum,"1 Chome-12-9 Yokoami, Sumida City, Tokyo 130-0015, Japan",https://www.touken.or.jp/museum/,+81 3-6284-1000,,4,1784,,https://lh5.googleusercontent.com/p/AF1QipM_CCL-NyNpjUCo0SvHBRN0gBZ81QvqPWb2QAtC=w219-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Handicraft museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJD1-Hg8qOGGARrTp2UJ6Be14,0x60188eca83875f0f:0x5e7b819e50763aad,6808177778655378093,"{
  ""latitude"": 35.6989606,
  ""longitude"": 139.7936629
}"
18,Minato Science Museum,"3 Chome-6-9 Toranomon, Minato City, Tokyo 105-0001, Japan",https://minato-kagaku.tokyo/,+81 3-6381-5041,,4.5,533,,https://lh5.googleusercontent.com/p/AF1QipMuEWDWjST5QP_QucwblW8Y4T0vb1Gfv_8IGmDb=w122-h92-k-no,,Science museum,"[
  ""Science museum"",
  ""Museum""
]",,Closed ⋅ Opens 9 AM,"{
  ""tuesday"": ""9 AM–8 PM"",
  ""wednesday"": ""9 AM–8 PM"",
  ""thursday"": ""9 AM–8 PM"",
  ""friday"": ""9 AM–8 PM"",
  ""saturday"": ""9 AM–8 PM"",
  ""sunday"": ""9 AM–8 PM"",
  ""monday"": ""9 AM–8 PM""
}",ChIJweGomtWLGGARsXBu2LArcKw,0x60188bd59aa8e1c1:0xac702bb0d86e70b1,12425479410460553393,"{
  ""latitude"": 35.6657665,
  ""longitude"": 139.7458724
}"
