position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
12,Tokyo National Museum - Heiseikan,"Japan, 〒110-8712 Tokyo, Taito City, Uenokoen, 13−9, 内, 東京国立博物館",http://www.tnm.jp/modules/r_exhibition/index.php?controller=hall&hid=10,+81 3-5777-8600,,4.5,4100,,https://lh5.googleusercontent.com/p/AF1QipNyjAgYQjJYOCbcjp22aoc2EFw5pKmx5NnmJjfT=w163-h92-k-no,TRUE,National museum,"[
  ""National museum""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–8 PM"",
  ""saturday"": ""9:30 AM–8 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJJ-iCqYOOGGAR9L8cQT41K18,0x60188e83a982e827:0x5f2b353e411cbff4,6857633399098359796,"{
  ""latitude"": 35.7199716,
  ""longitude"": 139.77551889999998
}"
13,Showanomori Museum,"1378 Kamishiki, Matsudo, Chiba 270-2221, Japan",https://www.matsudo-kankou.jp/sightseeing/showanomori/,+81 47-369-7870,,4.5,83,,https://lh5.googleusercontent.com/p/AF1QipO2QCa5s01HjOBlJihAdcrYCHxL33bbBECDh-Ja=w163-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,,,ChIJkUjNbMuFGGARXuxJWR5SmuE,0x601885cb6ccd4891:0xe19a521e5949ec5e,16256396095247739998,"{
  ""latitude"": 35.7718178,
  ""longitude"": 139.9297595
}"
14,Edo Taitō Traditional Crafts Museum,"2 Chome-22-13 Asakusa, Taito City, Tokyo 111-0032, Japan",https://craft.city.taito.lg.jp/kogeikan/,+81 3-3842-1990,,3.9,294,,https://lh5.googleusercontent.com/p/AF1QipOB62xOCKzgd6oO-BhuFXOGkDDsUMRHcZH4EisF=w122-h92-k-no,,Handicraft museum,"[
  ""Handicraft museum"",
  ""Handicraft fair"",
  ""Museum""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""10 AM–6 PM""
}",ChIJvR_ituqOGGARUgkdETJAf4E,0x60188eeab6e21fbd:0x817f4032111d0952,9331247536714615122,"{
  ""latitude"": 35.7163635,
  ""longitude"": 139.7938384
}"
15,Artizon Museum,"1 Chome-7-2 Kyobashi, Chuo City, Tokyo 104-0031, Japan",https://www.artizon.museum/,+81 50-5541-8600,,4.6,2141,,https://lh5.googleusercontent.com/p/AF1QipMPhjaNnDIQFn3yrxZjMbYCOhImb3AQOpy3AREw=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Restaurant""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJOzAxseKLGGARWxBlxNWWRPs,0x60188be2b131303b:0xfb4496d5c465105b,18105762246803394651,"{
  ""latitude"": 35.678841399999996,
  ""longitude"": 139.7716322
}"
16,Shinjuku Gyoen Museum,"11 Naitomachi, Shinjuku City, Tokyo 160-0014, Japan",https://fng.or.jp/shinjuku/2022/12/03/20221203-02/,,,4.5,36,,https://lh5.googleusercontent.com/p/AF1QipP4pez6FPS3ujdx6-qQODhqoNqQR47WPcKWHBhq=w122-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–4 PM"",
  ""wednesday"": ""9 AM–4 PM"",
  ""thursday"": ""9 AM–4 PM"",
  ""friday"": ""9 AM–4 PM"",
  ""saturday"": ""9 AM–4 PM"",
  ""sunday"": ""9 AM–4 PM"",
  ""monday"": ""Closed""
}",ChIJ5RR13yiNGGART-NAUWZQ2bE,0x60188d28df7514e5:0xb1d950665140e34f,12815362615039550287,"{
  ""latitude"": 35.6860387,
  ""longitude"": 139.71280489999998
}"
17,Shibusawa Memorial Museum,"2 Chome-16-1 Nishigahara, Kita City, Tokyo 114-0024, Japan",https://www.shibusawa.or.jp/,+81 3-3910-0005,,4.1,481,,https://lh5.googleusercontent.com/p/AF1QipOQQ2UrDPx06NfeNtPuIUA5d3LvpGOE9T5OPk2M=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""History museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJcb6WhXiSGGARlnt_rYBjUxs,0x601892788596be71:0x1b536380ad7f7b96,1969026866408815510,"{
  ""latitude"": 35.749122799999995,
  ""longitude"": 139.739192
}"
18,Adachi Steam Locomotive Museum,"2 Chome-1-10 Tatsunuma, Adachi City, Tokyo 121-0054, Japan",https://blog.goo.ne.jp/adachi_sl,,,3.8,4,,https://lh5.googleusercontent.com/p/AF1QipOKOy6w06xCM0q7B26iaCeyLjQFbyD-Cc19LvTt=w122-h92-k-no,TRUE,Rail museum,"[
  ""Rail museum""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""9:30 AM–12 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""Closed"",
  ""saturday"": ""Closed"",
  ""sunday"": ""9:30 AM–12 PM"",
  ""monday"": ""Closed""
}",ChIJ2faBd0mRGGARuxphOufCqIM,0x601891497781f6d9:0x83a8c2e73a611abb,9487046913428626107,"{
  ""latitude"": 35.7868954,
  ""longitude"": 139.8344333
}"
19,Quark MUSEUM / クォーク ミュージアム - ロレックス ヴィンテージ コレクション,"Japan, 〒110-0005 Tokyo, Taito City, Ueno, 5 Chome−26−11, 十仁ビル 5F",http://www.quarkmuseum.com/jp/,,,5,1,,https://lh5.googleusercontent.com/p/AF1QipOpcZBUg6RLc9YDQVZH7cD0lacm89gMcdyv7tyF=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 1 PM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""1–1:30 PM, 2:30–3 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""Closed"",
  ""saturday"": ""1–1:30 PM, 2:30–3 PM"",
  ""sunday"": ""1–1:30 PM, 2:30–3 PM"",
  ""monday"": ""Closed""
}",ChIJu5SOamOPGGARbmPeqh3xoCg,0x60188f636a8e94bb:0x28a0f11daade636e,2927604867513869166,"{
  ""latitude"": 35.707609,
  ""longitude"": 139.7752226
}"
20,Little Museum of Glass Art Books,"矢崎ビル １F, 1 Chome-19-8 Azumabashi, Sumida City, Tokyo 130-0001, Japan",https://chiisanaglass.jp/,+81 3-6240-4065,,4.4,75,,https://lh5.googleusercontent.com/p/AF1QipPsnf0wSlc8eXBtlNsgmDCVrc_rIVDbExu1Qsou=w138-h92-k-no,,Museum,"[
  ""Museum"",
  ""Handicraft school"",
  ""Glassware store"",
  ""Store"",
  ""Tourist attraction""
]","{
  ""in_store_shopping"": true
}",Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""11 AM–6 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""Closed""
}",ChIJoXXDk8-OGGAR-var1lxsdnM,0x60188ecf93c375a1:0x73766c5cd6abf6fa,8319956507607955194,"{
  ""latitude"": 35.708892399999996,
  ""longitude"": 139.8021081
}"
1,Japan Kaleidoscope Museum,"１０１, 2 Chome-1-18 Saiwaicho, Kawaguchi, Saitama 332-0016, Japan",http://nihonmangekyouhakubutsukan.jimdo.com/,+81 48-255-2422,,3.1,20,,https://lh5.googleusercontent.com/p/AF1QipPmeRYFuInNL51z-aRtKz_9vEdJoTtA5Sv2rrpK=w80-h106-k-no,,Handicraft museum,"[
  ""Handicraft museum"",
  ""Adult education school""
]",,Open ⋅ Closes 7 PM,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM""
}",ChIJERlBhWWTGGARxO7azjIw0DE,0x6018936585411911:0x31d03032cedaeec4,3589421897791237828,"{
  ""latitude"": 35.8050749,
  ""longitude"": 139.7186332
}"
2,Sumō Museum,"国技館 1階, 1 Chome-3-28 Yokoami, Sumida City, Tokyo 130-0015, Japan",http://www.sumo.or.jp/KokugikanSumoMuseum/,+81 3-3622-0366,,3.9,976,,https://lh5.googleusercontent.com/p/AF1QipNiYBjjxIIFpGv3W9oynaGWO-8EBkgprBEVRl72=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 12:30 PM Wed,"{
  ""tuesday"": ""12:30–4 PM"",
  ""wednesday"": ""12:30–4 PM"",
  ""thursday"": ""12:30–4 PM"",
  ""friday"": ""12:30–4 PM"",
  ""saturday"": ""12:30–4 PM"",
  ""sunday"": ""12:30–4 PM"",
  ""monday"": ""12:30–4 PM""
}",ChIJ3bsyWrWOGGAR04pJM2zVDVQ,0x60188eb55a32bbdd:0x540dd56c33498ad3,6056731734576827091,"{
  ""latitude"": 35.6971152,
  ""longitude"": 139.7931224
}"
3,Meiji Jingu Museum,"1-1 Yoyogikamizonocho, Shibuya, Tokyo 151-0052, Japan",https://www.meijijingu.or.jp/museum/,+81 3-3379-5875,,4.1,404,,https://lh5.googleusercontent.com/p/AF1QipMe_c4OTfY_WgybsVGJEw4Fxn3auVKuaHodoLZ0=w138-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–4:30 PM"",
  ""wednesday"": ""10 AM–4:30 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""10 AM–4:30 PM"",
  ""saturday"": ""10 AM–4:30 PM"",
  ""sunday"": ""10 AM–4:30 PM"",
  ""monday"": ""10 AM–4:30 PM""
}",ChIJw-yvkzeNGGARjGUxRzKNPKQ,0x60188d3793afecc3:0xa43c8d324731658c,11834489167905121676,"{
  ""latitude"": 35.6723303,
  ""longitude"": 139.70212569999998
}"
4,Meteorological Science Museum by the Japan Meteorological Agency (JMA),"3 Chome-6-9 Toranomon, Minato City, Tokyo 105-0001, Japan",https://www.jma.go.jp/jma/kishou/intro/kagakukan.html,+81 3-6758-3900,,4.3,151,,https://lh5.googleusercontent.com/p/AF1QipNmCb_qLShXaGTRqDA7ti0Z--1hPep2T8xy4LQO=w122-h92-k-no,TRUE,Science museum,"[
  ""Science museum""
]",,Open ⋅ Closes 8 PM,"{
  ""tuesday"": ""9 AM–8 PM"",
  ""wednesday"": ""9 AM–8 PM"",
  ""thursday"": ""9 AM–8 PM"",
  ""friday"": ""9 AM–8 PM"",
  ""saturday"": ""9 AM–8 PM"",
  ""sunday"": ""9 AM–8 PM"",
  ""monday"": ""9 AM–8 PM""
}",ChIJxXp6hoaNGGARAMCSyLD_HVA,0x60188d86867a7ac5:0x501dffb0c892c000,5773051432103231488,"{
  ""latitude"": 35.665625299999995,
  ""longitude"": 139.7460642
}"
5,Minato Science Museum,"3 Chome-6-9 Toranomon, Minato City, Tokyo 105-0001, Japan",https://minato-kagaku.tokyo/,+81 3-6381-5041,,4.5,533,,https://lh5.googleusercontent.com/p/AF1QipMuEWDWjST5QP_QucwblW8Y4T0vb1Gfv_8IGmDb=w122-h92-k-no,,Science museum,"[
  ""Science museum"",
  ""Museum""
]",,Open ⋅ Closes 8 PM,"{
  ""tuesday"": ""9 AM–8 PM"",
  ""wednesday"": ""9 AM–8 PM"",
  ""thursday"": ""9 AM–8 PM"",
  ""friday"": ""9 AM–8 PM"",
  ""saturday"": ""9 AM–8 PM"",
  ""sunday"": ""9 AM–8 PM"",
  ""monday"": ""9 AM–8 PM""
}",ChIJweGomtWLGGARsXBu2LArcKw,0x60188bd59aa8e1c1:0xac702bb0d86e70b1,12425479410460553393,"{
  ""latitude"": 35.6657665,
  ""longitude"": 139.7458724
}"
6,Tsubouchi Memorial Theatre Museum,"1 Chome-6-1 Nishiwaseda, Shinjuku City, Tokyo 169-0051, Japan",https://www.waseda.jp/enpaku/,+81 3-5286-1829,,4.4,252,,https://lh5.googleusercontent.com/p/AF1QipOY_nDU4CdPJCHRH6tKWSHuxOCS5YwE7YWEX7J0=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Open ⋅ Closes 7 PM,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""10 AM–5 PM""
}",ChIJ-UnLoBuNGGARiaRkr6zXCmU,0x60188d1ba0cb49f9:0x650ad7acaf64a489,7280868884274783369,"{
  ""latitude"": 35.709958,
  ""longitude"": 139.7195519
}"
7,Tobu Museum,"4 Chome-28-16 Higashimukojima, Sumida City, Tokyo 131-0032, Japan",http://www.tobu.co.jp/museum/,+81 3-3614-8811,,4.3,2281,,https://lh5.googleusercontent.com/p/AF1QipP02Pw23nbKDO5WPrt971j92MwHAgphPHpRVocz=w122-h92-k-no,TRUE,Rail museum,"[
  ""Rail museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–4:30 PM"",
  ""wednesday"": ""10 AM–4:30 PM"",
  ""thursday"": ""10 AM–4:30 PM"",
  ""friday"": ""10 AM–4:30 PM"",
  ""saturday"": ""10 AM–4:30 PM"",
  ""sunday"": ""10 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJee5OKiKPGGARIv3keU0niPk,0x60188f222a4eee79:0xf988274d79e4fd22,17980664725987720482,"{
  ""latitude"": 35.7247828,
  ""longitude"": 139.81944679999998
}"
8,ESP MUSEUM,"Japan, 〒150-0041 Tokyo, Shibuya, Jinnan, 1 Chome−20−16, 高山ランドビル3F",http://www.espguitars.co.jp/museum/,+81 3-3496-4850,,4.5,110,,https://lh5.googleusercontent.com/p/AF1QipO2oY2YjFK7BlcU8i4gA3zq2grlWXSk2WSSIkY2=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Open ⋅ Closes 7 PM,"{
  ""tuesday"": ""11 AM–7 PM"",
  ""wednesday"": ""11 AM–7 PM"",
  ""thursday"": ""11 AM–7 PM"",
  ""friday"": ""11 AM–7 PM"",
  ""saturday"": ""11 AM–7 PM"",
  ""sunday"": ""11 AM–7 PM"",
  ""monday"": ""11 AM–7 PM""
}",ChIJAQC0jKiMGGARsJFW3NLdod8,0x60188ca88cb40001:0xdfa1ddd2dc5691b0,16114404839417876912,"{
  ""latitude"": 35.6621381,
  ""longitude"": 139.70009199999998
}"
9,Japan Olympic Museum,"Japan, 〒160-0013 Tokyo, Shinjuku City, Kasumigaokamachi, 4−2, JAPAN SPORT OLYMPIC SQUARE 1・2F",https://japan-olympicmuseum.jp/,+81 3-6910-5561,,4.1,1260,,https://lh5.googleusercontent.com/p/AF1QipN65BEe4rbRT7cZUFoxlNdFdNIIs7KCmT7aMerw=w163-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJQXjm8NWNGGARlEEJZUe8AJQ,0x60188dd5f0e67841:0x9400bc4765094194,10664730932437139860,"{
  ""latitude"": 35.6749203,
  ""longitude"": 139.7151887
}"
10,Little Museum of Glass Art Books,"矢崎ビル １F, 1 Chome-19-8 Azumabashi, Sumida City, Tokyo 130-0001, Japan",https://chiisanaglass.jp/,+81 3-6240-4065,,4.4,75,,https://lh5.googleusercontent.com/p/AF1QipPsnf0wSlc8eXBtlNsgmDCVrc_rIVDbExu1Qsou=w138-h92-k-no,,Museum,"[
  ""Museum"",
  ""Handicraft school"",
  ""Glassware store"",
  ""Store"",
  ""Tourist attraction""
]","{
  ""in_store_shopping"": true
}",Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""11 AM–6 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""Closed""
}",ChIJoXXDk8-OGGAR-var1lxsdnM,0x60188ecf93c375a1:0x73766c5cd6abf6fa,8319956507607955194,"{
  ""latitude"": 35.708892399999996,
  ""longitude"": 139.8021081
}"
11,Kokugakuin University Museum,"4 Chome-10-28 Higashi, Shibuya, Tokyo 150-8440, Japan",http://museum.kokugakuin.ac.jp/,+81 3-5466-0359,,4.5,799,,https://lh5.googleusercontent.com/p/AF1QipOZrNQYaRViux_z6RH7-thV_-iioS8inBT83x4k=w163-h92-k-no,,History museum,"[
  ""History museum"",
  ""Archaeological museum"",
  ""Tourist attraction""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJWVhdZF2LGGAREoAcS5G19vM,0x60188b5d645d5859:0xf3f6b5914b1c8012,17579437831122354194,"{
  ""latitude"": 35.6563933,
  ""longitude"": 139.7111598
}"
12,Banknote and Postage Stamp Museum,"国立印刷局博物館（お札と切手の博物館）, 1 Chome-6-1 Oji, Kita City, Tokyo 114-0002, Japan",https://www.npb.go.jp/ja/museum/,+81 3-5390-5194,,4.1,487,,https://lh5.googleusercontent.com/p/AF1QipMBOTfpfm3re7mhDU_LzUzeZpSYmj9pA7TW6pqA=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJIX_2yXuSGGARozQSc-0pFRA,0x6018927bc9f67f21:0x101529ed731234a3,1158878578932331683,"{
  ""latitude"": 35.7543923,
  ""longitude"": 139.7393021
}"
13,Shibusawa Memorial Museum,"2 Chome-16-1 Nishigahara, Kita City, Tokyo 114-0024, Japan",https://www.shibusawa.or.jp/,+81 3-3910-0005,,4.1,481,,https://lh5.googleusercontent.com/p/AF1QipOQQ2UrDPx06NfeNtPuIUA5d3LvpGOE9T5OPk2M=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""History museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJcb6WhXiSGGARlnt_rYBjUxs,0x601892788596be71:0x1b536380ad7f7b96,1969026866408815510,"{
  ""latitude"": 35.749122799999995,
  ""longitude"": 139.739192
}"
14,Tokyo Origami Museum,"1 Chome-31-5 Honjo, Sumida City, Tokyo 130-0004, Japan",http://www.origami-noa.jp/,+81 3-3625-1161,,4,110,,https://lh5.googleusercontent.com/p/AF1QipPBgXYCZUnvLpkleInuXIoDOZ2UpidgxMlde6NK=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Adult education school"",
  ""Gift shop"",
  ""Toy store""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5:30 PM"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""9:30 AM–5:30 PM"",
  ""sunday"": ""9:30 AM–5:30 PM"",
  ""monday"": ""9:30 AM–5:30 PM""
}",ChIJA9TmNMmOGGARG_c-vBf8kDA,0x60188ec934e6d403:0x3090fc17bc3ef71b,3499574089339565851,"{
  ""latitude"": 35.704796699999996,
  ""longitude"": 139.7983724
}"
15,Statistical Museum,"19-1 Wakamatsucho, Shinjuku City, Tokyo 162-0056, Japan",https://www.stat.go.jp/museum/index.html,+81 3-5273-1187,,4.2,29,,https://lh5.googleusercontent.com/p/AF1QipNZPqE9ZxYwm6u_xS2wH-FArvpjEva60KzksS1W=w163-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Science museum""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9:30 AM–5 PM""
}",ChIJhdIjoOGMGGARLTIECbD8hx0,0x60188ce1a023d285:0x1d87fcb00904322d,2127947181951562285,"{
  ""latitude"": 35.7001375,
  ""longitude"": 139.7153694
}"
16,Otani Museum,"旧古河邸宅, 1 Chome-27-39 Nishigahara, Kita City, Tokyo 114-0024, Japan",http://www.otanimuseum.or.jp/kyufurukawatei/,+81 3-3910-8440,,4.2,304,,https://lh5.googleusercontent.com/p/AF1QipP9UewAUtYXNkcWPJ1mQT0zY3jIzIJhaPY_CZc5=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Historical landmark"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10:30 AM Wed,"{
  ""tuesday"": ""10:30 AM–4:30 PM"",
  ""wednesday"": ""10:30 AM–4:30 PM"",
  ""thursday"": ""10:30 AM–4:30 PM"",
  ""friday"": ""10:30 AM–4:30 PM"",
  ""saturday"": ""10:30 AM–4:30 PM"",
  ""sunday"": ""10:30 AM–4:30 PM"",
  ""monday"": ""10:30 AM–4:30 PM""
}",ChIJ2Y72Po6NGGARFuKRcvGNpUQ,0x60188d8e3ef68ed9:0x44a58df17291e216,4946515833885155862,"{
  ""latitude"": 35.7430419,
  ""longitude"": 139.7459285
}"
17,Women's Active Museum on War and Peace,"AVACOビル 2F, 2 Chome-3-18 Nishiwaseda, Shinjuku City, Tokyo 169-0051, Japan",https://wam-peace.org/,+81 3-3202-4633,,4.3,123,,https://lh5.googleusercontent.com/p/AF1QipMjWYPDVp9C0tMn-8oSB8yfVHIwr55m97bkFs7w=w122-h92-k-no,,War museum,"[
  ""War museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 1 PM Fri,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""1–6 PM"",
  ""saturday"": ""1–6 PM"",
  ""sunday"": ""1–6 PM"",
  ""monday"": ""1–6 PM""
}",ChIJn7EnWhmNGGAR41qlMlKouN0,0x60188d195a27b19f:0xddb8a85232a55ae3,15976704749087316707,"{
  ""latitude"": 35.7080224,
  ""longitude"": 139.71633359999998
}"
18,Yoshida Kichizo Memorial Museum,"1 Chome-4-7 Imado, Taito City, Tokyo 111-0024, Japan",https://a-round.info/live_2020_autumn/shop/yoshidakaban/,+81 3-3876-4655,,4.8,6,,https://lh5.googleusercontent.com/p/AF1QipN4nV_EL4vPmRDTgdmXoifsi5_BjBJEHg-G-oXm=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,,,ChIJH9oZWN2OGGARMz1raTKqM1I,0x60188edd5819da1f:0x5233aa32696b3d33,5923265068416056627,"{
  ""latitude"": 35.719572899999996,
  ""longitude"": 139.8042582
}"
19,Mori Art Museum,"Roppongi Hills Mori Tower, 53階, 6 Chome-10-1 Roppongi, Minato City, Tokyo 106-6150, Japan",https://www.mori.art.museum/jp/,+81 50-5541-8600,,4.3,6305,,https://lh5.googleusercontent.com/p/AF1QipOb-PCZfIWxLUC4tSG-YVBQoK_1g-ElM41bRsz3=w122-h92-k-no,,Modern art museum,"[
  ""Modern art museum"",
  ""Museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–10 PM"",
  ""thursday"": ""10 AM–10 PM"",
  ""friday"": ""10 AM–10 PM"",
  ""saturday"": ""10 AM–10 PM"",
  ""sunday"": ""10 AM–10 PM"",
  ""monday"": ""10 AM–10 PM""
}",ChIJg5RCD3eLGGAR6dbIHRM98w8,0x60188b770f429483:0xff33d131dc8d6e9,1149329482222982889,"{
  ""latitude"": 35.6604621,
  ""longitude"": 139.7292785
}"
20,Fujifilm Photo History Museum,"9 Chome-7-3 Akasaka, Minato City, Tokyo 107-0052, Japan",https://fujifilmsquare.jp/guide/museum.html,+81 3-6271-3350,,4.3,163,,https://lh5.googleusercontent.com/p/AF1QipMJcGUbRsLhmnAE7RqT7_L2FNDPCg4wzgTS-7m6=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Open ⋅ Closes 7 PM,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM""
}",ChIJ8yxJ7HiLGGARwDNkSGEvTDA,0x60188b78ec492cf3:0x304c2f61486433c0,3480208706923410368,"{
  ""latitude"": 35.6653782,
  ""longitude"": 139.7301815
}"
