position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
10,Japanese Sword Museum,"1 Chome-12-9 Yokoami, Sumida City, Tokyo 130-0015, Japan",https://www.touken.or.jp/museum/,+81 3-6284-1000,,4,1784,,https://lh5.googleusercontent.com/p/AF1QipM_CCL-NyNpjUCo0SvHBRN0gBZ81QvqPWb2QAtC=w219-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Handicraft museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Tue,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM""
}",ChIJD1-Hg8qOGGARrTp2UJ6Be14,0x60188eca83875f0f:0x5e7b819e50763aad,6808177778655378093,"{
  ""latitude"": 35.6989606,
  ""longitude"": 139.7936629
}"
11,Ozu History Museum,"小津本館ビル, 3 Chome-6-2 Nihonbashihoncho, Chuo City, Tokyo 103-0023, Japan",http://www.ozuwashi.net/archives.html,+81 3-3662-1184,,4.1,48,,https://lh5.googleusercontent.com/p/AF1QipNBXK52jNwIddddQhNrbbpbrhzeisJyLrJWejSk=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""10 AM–6 PM"",
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""Closed""
}",ChIJUduh6VSJGGARqpH5415dX-U,0x60188954e9a1db51:0xe55f5d5ee3f991aa,16528031819606102442,"{
  ""latitude"": 35.6888031,
  ""longitude"": 139.7763082
}"
12,Parliamentary Museum,"1 Chome-8-1 Nagatachō, Chiyoda City, Tokyo 100-0014, Japan",http://www.shugiin.go.jp/internet/itdb_annai.nsf/html/statics/kensei/kensei.htm,+81 3-3581-1651,,3.8,669,,https://lh5.googleusercontent.com/p/AF1QipPHzM2kgN6TH1J5WE4rt69ulR_eKZ_jt_OiyrA=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Tue,"{
  ""monday"": ""9:30 AM–5 PM"",
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM""
}",ChIJCSOV_omLGGARC30qXmCHB7A,0x60188b89fe952309:0xb00787605e2a7d0b,12684255723478744331,"{
  ""latitude"": 35.6792684,
  ""longitude"": 139.7453457
}"
13,Tokyo Port Museum,"2 Chome-4 Aomi, Koto City, Tokyo 135-0064, Japan",,,,4.6,5,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uJz-Bo7JFm4c08WQcocPfw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=321.64426&pitch=0&thumbfov=100,TRUE,Museum,"[
  ""Museum""
]",,,,ChIJ47bIhUSJGGARCfLebt7FH6g,0x6018894485c8b6e3:0xa81fc5de6edef209,12114619081783439881,"{
  ""latitude"": 35.6176515,
  ""longitude"": 139.7782877
}"
14,Hanzomon Museum,"２５ Ichibancho, Chiyoda City, Tokyo 102-0082, Japan",https://www.hanzomonmuseum.jp/,+81 3-3263-1752,,4.5,330,,https://lh5.googleusercontent.com/p/AF1QipPZ-aUJgx3Jh33B5iM1iuNXCL9pyQVHTm2IvFyI=w138-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""Closed"",
  ""wednesday"": ""10 AM–5:30 PM"",
  ""thursday"": ""10 AM–5:30 PM"",
  ""friday"": ""10 AM–5:30 PM"",
  ""saturday"": ""10 AM–5:30 PM"",
  ""sunday"": ""10 AM–5:30 PM""
}",ChIJAQDQVmWMGGAR4dNK6sEJZ80,0x60188c6556d00001:0xcd6709c1ea4ad3e1,14800809428840535009,"{
  ""latitude"": 35.6858735,
  ""longitude"": 139.74193119999998
}"
15,Tokyo Tarot Museum,"Ubase浅草橋 6階, 2 Chome-4-2 Yanagibashi, Taito City, Tokyo 111-0052, Japan",https://www.tokyo-tarot-museum.art/,,,4.3,122,,https://lh5.googleusercontent.com/p/AF1QipOSZNKSeohwVu0OTAVa-TIa630t8WWYeg7JaPUS=w163-h92-k-no,,Museum,"[
  ""Museum""
]",,Closes soon ⋅ 7 PM ⋅ Opens 10 AM Tue,"{
  ""monday"": ""10 AM–7 PM"",
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""9 AM–6 PM"",
  ""sunday"": ""Closed""
}",ChIJieVK0pqPGGAR7eww2fvAxCw,0x60188f9ad24ae589:0x2cc4c0fbd930eced,3225915421017304301,"{
  ""latitude"": 35.6982182,
  ""longitude"": 139.7880398
}"
16,Kodenmacho Prison Museum,"5-19 Nihonbashikodenmacho, Chuo City, Tokyo 103-0001, Japan",http://chuoku-machikadotenjikan.jp/tenjikan/royashiki/,+81 3-3546-5346,,3.1,38,,https://lh5.googleusercontent.com/p/AF1QipP2wU-wlwsPzqjxs22vBKOD6QD81DzK7BvwyYyO=w122-h92-k-no,TRUE,Local history museum,"[
  ""Local history museum"",
  ""Tourist attraction""
]",,Open ⋅ Closes 8 PM,"{
  ""monday"": ""9 AM–8 PM"",
  ""tuesday"": ""9 AM–8 PM"",
  ""wednesday"": ""9 AM–8 PM"",
  ""thursday"": ""9 AM–8 PM"",
  ""friday"": ""9 AM–8 PM"",
  ""saturday"": ""9 AM–8 PM"",
  ""sunday"": ""9 AM–8 PM""
}",ChIJ2zLvTauOGGAR6Ofe6rSxsRo,0x60188eab4def32db:0x1ab1b1b4eadee7e8,1923513906456618984,"{
  ""latitude"": 35.6908135,
  ""longitude"": 139.7774069
}"
17,Fukagawa Edo Museum,"1 Chome-3-28 Shirakawa, Koto City, Tokyo 135-0021, Japan",https://www.kcf.or.jp/fukagawa/,+81 3-3630-8625,,4.3,2742,,https://lh5.googleusercontent.com/p/AF1QipM_Pzed9_h2sxW41v5DauKrc_lQHD-dFnnT5zNw=w138-h92-k-no,,Local history museum,"[
  ""Local history museum"",
  ""History museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Tue,"{
  ""monday"": ""9:30 AM–5 PM"",
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM""
}",ChIJ05k3KRaJGGARSFT1UW8wxkw,0x60188916293799d3:0x4cc6306f51f55448,5532162446945768520,"{
  ""latitude"": 35.681185899999996,
  ""longitude"": 139.8005921
}"
18,Yushukan Museum,"靖國神社, 3 Chome-1-1 Kudankita, Chiyoda City, Tokyo 102-8246, Japan",http://www.yasukuni.or.jp/yusyukan/,+81 3-3261-8326,,4.5,2111,,https://lh5.googleusercontent.com/p/AF1QipOXgeW3OBzgoRUVqAXXo5_Qaxsy_LBMdpG-kd2p=w122-h92-k-no,TRUE,War museum,"[
  ""War museum"",
  ""Museum""
]",,Closed ⋅ Opens 9 AM Tue,"{
  ""monday"": ""9 AM–4:30 PM"",
  ""tuesday"": ""9 AM–4:30 PM"",
  ""wednesday"": ""9 AM–4:30 PM"",
  ""thursday"": ""9 AM–4:30 PM"",
  ""friday"": ""9 AM–4:30 PM"",
  ""saturday"": ""9 AM–4:30 PM"",
  ""sunday"": ""9 AM–4:30 PM""
}",ChIJMaBzyd6NGGARdrjc4u0e6w4,0x60188ddec973a031:0xeeb1eede2dcb876,1074986943120193654,"{
  ""latitude"": 35.694994799999996,
  ""longitude"": 139.74361629999999
}"
19,SAMURAI NINJA MUSEUM Samurai Museum,"1 Chome-8-13 Nishiasakusa, Taito City, Tokyo 111-0035, Japan",https://mai-ko.com/samurai/,+81 3-5830-3888,,4.9,8431,,https://lh5.googleusercontent.com/p/AF1QipPDbYUz27ggDtIZyJLJbQ5fV7jUf1p0gRRuxgTQ=w122-h92-k-no,,Museum,"[
  ""Museum""
]",,Closes soon ⋅ 7 PM ⋅ Opens 9 AM Tue,"{
  ""monday"": ""9 AM–7 PM"",
  ""tuesday"": ""9 AM–7 PM"",
  ""wednesday"": ""9 AM–7 PM"",
  ""thursday"": ""9 AM–7 PM"",
  ""friday"": ""9 AM–7 PM"",
  ""saturday"": ""9 AM–7 PM"",
  ""sunday"": ""9 AM–7 PM""
}",ChIJm6kfD4IJAWAR8e9bSVIKXXc,0x600109820f1fa99b:0x775d0a52495beff1,8601042211881873393,"{
  ""latitude"": 35.7115072,
  ""longitude"": 139.7917803
}"
20,Daiichi Sankyo Medicine Museum,"3 Chome-5-1 Nihonbashihoncho, Chuo City, Tokyo 103-8426, Japan",https://kusuri-museum.com/,+81 3-6225-1133,,4.1,295,,https://lh5.googleusercontent.com/p/AF1QipPo787sdfAeq1vOu3vQxqw5IBIkBhbCIpajN3rE=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM""
}",ChIJRR8sH1WJGGARgBXf6qT_viE,0x601889551f2c1f45:0x21beffa4eadf1580,2431661932606854528,"{
  ""latitude"": 35.6884575,
  ""longitude"": 139.7757899
}"
1,Meteorological Science Museum by the Japan Meteorological Agency (JMA),"3 Chome-6-9 Toranomon, Minato City, Tokyo 105-0001, Japan",https://www.jma.go.jp/jma/kishou/intro/kagakukan.html,+81 3-6758-3900,,4.3,151,,https://lh5.googleusercontent.com/p/AF1QipP3KXJi3Z1kapYheN28PQkRZ_xf_On4y7i5uYNE=w122-h92-k-no,TRUE,Science museum,"[
  ""Science museum""
]",,Open ⋅ Closes 8 PM,"{
  ""monday"": ""9 AM–8 PM"",
  ""tuesday"": ""9 AM–8 PM"",
  ""wednesday"": ""9 AM–8 PM"",
  ""thursday"": ""9 AM–8 PM"",
  ""friday"": ""9 AM–8 PM"",
  ""saturday"": ""9 AM–8 PM"",
  ""sunday"": ""9 AM–8 PM""
}",ChIJxXp6hoaNGGARAMCSyLD_HVA,0x60188d86867a7ac5:0x501dffb0c892c000,5773051432103231488,"{
  ""latitude"": 35.665625299999995,
  ""longitude"": 139.7460642
}"
2,Japan Olympic Museum,"Japan, 〒160-0013 Tokyo, Shinjuku City, Kasumigaokamachi, 4−2, JAPAN SPORT OLYMPIC SQUARE 1・2F",https://japan-olympicmuseum.jp/,+81 3-6910-5561,,4.1,1260,,https://lh5.googleusercontent.com/p/AF1QipN65BEe4rbRT7cZUFoxlNdFdNIIs7KCmT7aMerw=w163-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM""
}",ChIJQXjm8NWNGGARlEEJZUe8AJQ,0x60188dd5f0e67841:0x9400bc4765094194,10664730932437139860,"{
  ""latitude"": 35.6749203,
  ""longitude"": 139.7151887
}"
3,Daiichi Sankyo Medicine Museum,"3 Chome-5-1 Nihonbashihoncho, Chuo City, Tokyo 103-8426, Japan",https://kusuri-museum.com/,+81 3-6225-1133,,4.1,295,,https://lh5.googleusercontent.com/p/AF1QipPo787sdfAeq1vOu3vQxqw5IBIkBhbCIpajN3rE=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM""
}",ChIJRR8sH1WJGGARgBXf6qT_viE,0x601889551f2c1f45:0x21beffa4eadf1580,2431661932606854528,"{
  ""latitude"": 35.6884575,
  ""longitude"": 139.7757899
}"
4,Tokyo National Museum,"13-9 Uenokoen, Taito City, Tokyo 110-8712, Japan",https://www.tnm.jp/,+81 50-5541-8600,,4.5,25959,,https://lh5.googleusercontent.com/p/AF1QipMrcT0XMplJouURT1a7ECLpU731Z9hOZML5CBX7=w163-h92-k-no,,National museum,"[
  ""National museum"",
  ""Art museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Tue,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–8 PM"",
  ""saturday"": ""9:30 AM–8 PM"",
  ""sunday"": ""9:30 AM–5 PM""
}",ChIJEX3XFIOOGGAR3XdJvRjWLyM,0x60188e8314d77d11:0x232fd618bd4977dd,2535480516976146397,"{
  ""latitude"": 35.7188351,
  ""longitude"": 139.7765215
}"
5,Science and Technology Museum,"2-1 Kitanomarukoen, Chiyoda City, Tokyo 102-0091, Japan",https://www.jsf.or.jp/,+81 3-3212-8544,,4.1,3634,,https://lh5.googleusercontent.com/p/AF1QipPuzSuqgwDbSFIq14liRLPkOktwnaDPUbwJGRkQ=w163-h92-k-no,,Science museum,"[
  ""Science museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Tue,"{
  ""monday"": ""9:30 AM–4:50 PM"",
  ""tuesday"": ""9:30 AM–4:50 PM"",
  ""wednesday"": ""9:30 AM–4:50 PM"",
  ""thursday"": ""9:30 AM–4:50 PM"",
  ""friday"": ""9:30 AM–4:50 PM"",
  ""saturday"": ""9:30 AM–4:50 PM"",
  ""sunday"": ""9:30 AM–4:50 PM""
}",ChIJdfZ2xRKMGGARQSyxv6wfzw8,0x60188c12c576f675:0xfcf1facbfb12c41,1139164057558920257,"{
  ""latitude"": 35.691589,
  ""longitude"": 139.75306899999998
}"
6,Kabutocho Kayabacho Machikado Museum,"坂本町公園 内, 15-3 Nihonbashikabutocho, Chuo City, Tokyo 103-0026, Japan",http://chuoku-machikadotenjikan.jp/tenjikan/kabutocho_kayabacho/,+81 90-2465-4001,,4,12,,https://lh5.googleusercontent.com/p/AF1QipMlQzshZdwzRGMAgNjKxcmLV_qGnTCMMRo_xAFe=w163-h92-k-no,TRUE,Local history museum,"[
  ""Local history museum"",
  ""Museum""
]",,Open ⋅ Closes 8 PM,"{
  ""monday"": ""8:30 AM–8 PM"",
  ""tuesday"": ""8:30 AM–8 PM"",
  ""wednesday"": ""8:30 AM–8 PM"",
  ""thursday"": ""8:30 AM–8 PM"",
  ""friday"": ""8:30 AM–8 PM"",
  ""saturday"": ""8:30 AM–8 PM"",
  ""sunday"": ""8:30 AM–8 PM""
}",ChIJf1JZkFmJGGAR6f1okwDbjJo,0x601889599059527f:0x9a8cdb009368fde9,11136516774100008425,"{
  ""latitude"": 35.6795617,
  ""longitude"": 139.77716329999998
}"
7,Roppongi Museum,"5 Chome-6-20 Roppongi, Minato City, Tokyo 106-0032, Japan",https://roppongimuseum.jp/,+81 3-6328-3005,,4.4,1757,,https://lh5.googleusercontent.com/p/AF1QipOQtAaAghGMRLFQFEA0x36_efFRaxA8OSnHYJQ=w163-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""10 AM–6 PM"",
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM""
}",ChIJT3cmqWSLGGARkvKasB510zA,0x60188b64a926774f:0x30d3751eb09af292,3518284508578902674,"{
  ""latitude"": 35.6596985,
  ""longitude"": 139.73406169999998
}"
8,Water Supply Pipe Inlet Museum,"港区新橋2丁目11-1 村上建物ビル 5階（エレベーターなし, Tokyo 105-0004, Japan",http://www.zentech.co.jp/museum/,+81 3-3591-2188,,4.5,46,,https://lh5.googleusercontent.com/p/AF1QipNy9Qi1I7NyjHrWXsWYNHq41FUsIvWr7ryKCUdo=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 2 PM Thu,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""2–7 PM"",
  ""friday"": ""Closed"",
  ""saturday"": ""2–7 PM"",
  ""sunday"": ""Closed""
}",ChIJ7SHRhOuLGGARlptPakxZyI4,0x60188beb84d121ed:0x8ec8594c6a4f9b96,10288571533463886742,"{
  ""latitude"": 35.667434799999995,
  ""longitude"": 139.7553705
}"
9,National Showa Memorial Museum,"1 Chome-6-1 Kudanminami, Chiyoda City, Tokyo 102-0074, Japan",http://www.showakan.go.jp/,+81 3-3222-2577,,4,1198,,https://lh5.googleusercontent.com/p/AF1QipMR9dVGp-XqW0aWBjW8wZ9h-ya_sLC2CmW7A72x=w122-h92-k-no,,Heritage museum,"[
  ""Heritage museum"",
  ""History museum"",
  ""National museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""10 AM–5:30 PM"",
  ""wednesday"": ""10 AM–5:30 PM"",
  ""thursday"": ""10 AM–5:30 PM"",
  ""friday"": ""10 AM–5:30 PM"",
  ""saturday"": ""10 AM–5:30 PM"",
  ""sunday"": ""10 AM–5:30 PM""
}",ChIJP5nfE2uMGGARCD9T7XHuNb4,0x60188c6b13df993f:0xbe35ee71ed533f08,13706123214052343560,"{
  ""latitude"": 35.6950861,
  ""longitude"": 139.750718
}"
10,Panasonic Shiodome Museum of Art,"Panasonic Tokyo Shiodome Building, 4階, 1 Chome-5-1 Higashishinbashi, Minato City, Tokyo 105-8301, Japan",https://panasonic.co.jp/ew/museum/,+81 50-5541-8600,,4,1623,,https://lh5.googleusercontent.com/p/AF1QipOmUFAowa0ELvpHrnRakRsxtkDexn3puLED4qTF=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Art gallery"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""10 AM–6 PM"",
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM""
}",ChIJ6Sypp8KLGGAR4lmmX-zFFmo,0x60188bc2a7a92ce9:0x6a16c5ec5fa659e2,7644515036515686882,"{
  ""latitude"": 35.6659066,
  ""longitude"": 139.7619241
}"
11,Button Museum,"1 Chome-11-8 Nihonbashihamacho, Chuo City, Tokyo 103-0007, Japan",http://www.iris.co.jp/muse/,+81 3-3864-6537,,4.3,24,,https://lh5.googleusercontent.com/p/AF1QipNBv4oWC-BakCIgVr4cQwf5SdOKIeoJ-lSyp42R=w184-h92-k-no,TRUE,Handicraft museum,"[
  ""Handicraft museum"",
  ""Museum""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""10 AM–5 PM"",
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed""
}",ChIJQaIpc0yJGGARSQIP8meZVtM,0x6018894c7329a241:0xd3569967f20f0249,15228527861721662025,"{
  ""latitude"": 35.6912838,
  ""longitude"": 139.7877757
}"
12,Suntory Museum of Art,"東京ミッドタウン ガレリア 3階, 9 Chome-7-4 Akasaka, Minato City, Tokyo 107-8643, Japan",http://www.suntory.co.jp/sma/,+81 3-3479-8600,,4.2,2364,,https://lh5.googleusercontent.com/p/AF1QipPzda2LMURCtqoLkQpOyWCWHND0A5XE8alErtMA=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""Closed"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed""
}",ChIJbSqxxHiLGGARKEK0IzZMksI,0x60188b78c4b12a6d:0xc2924c3623b44228,14020352385368736296,"{
  ""latitude"": 35.6664406,
  ""longitude"": 139.73041569999998
}"
13,Space Travelium TeNQ,"Yellow Building, 6F, 1 Chome-3-61 Koraku, Bunkyo City, Tokyo 112-0004, Japan",http://www.tokyo-dome.co.jp/tenq/,+81 3-5800-9999,,3.8,1039,,https://lh5.googleusercontent.com/p/AF1QipOxCUNJfqQMMFFAfs7u-xVxX5JkuTBXFJw49FIW=w163-h92-k-no,,Museum of space history,"[
  ""Museum of space history""
]",,Open ⋅ Closes 9 PM,"{
  ""monday"": ""11 AM–9 PM"",
  ""tuesday"": ""11 AM–9 PM"",
  ""wednesday"": ""11 AM–9 PM"",
  ""thursday"": ""11 AM–9 PM"",
  ""friday"": ""11 AM–9 PM"",
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""10 AM–9 PM""
}",ChIJze_wuziMGGARD4phBGyUMjw,0x60188c38bbf0efcd:0x3c32946c04618a0f,4337692582762088975,"{
  ""latitude"": 35.7036365,
  ""longitude"": 139.7519268
}"
14,National Museum of Territory and Sovereignty,"虎ノ門ダイビルイースト 1F, 3 Chome-8-1 Kasumigaseki, Chiyoda City, Tokyo 100-0013, Japan",https://www.cas.go.jp/jp/ryodo/tenjikan/,+81 3-6257-3715,,4.5,303,,https://lh5.googleusercontent.com/p/AF1QipPwsBpqe6CpdJehreLPKFnbFOQGWYRYRPbda54N=w163-h92-k-no,,National museum,"[
  ""National museum""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM""
}",ChIJO3Obou2LGGARtNn4vQMn2Rg,0x60188beda29b733b:0x18d92703bdf8d9b4,1790505223882070452,"{
  ""latitude"": 35.669945399999996,
  ""longitude"": 139.74772439999998
}"
15,The Sumida Hokusai Museum,"2 Chome-7-2 Kamezawa, Sumida City, Tokyo 130-0014, Japan",https://hokusai-museum.jp/,+81 3-6658-8936,,4.1,5529,,https://lh5.googleusercontent.com/p/AF1QipOauyNnEXR0h9b_OK5b4btjA4KdsaVrsz6ae_XR=w123-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Tue,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""9:30 AM–5:30 PM"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""9:30 AM–5:30 PM"",
  ""sunday"": ""9:30 AM–5:30 PM""
}",ChIJgRjTtzOJGGARqoKBtB8BAno,0x60188933b7d31881:0x7a02011fb48182aa,8791590658264629930,"{
  ""latitude"": 35.6963313,
  ""longitude"": 139.800414
}"
16,Tokyo National Museum Toyokan (Asian Gallery),"13-9 Uenokoen, Taito City, Tokyo 110-8712, Japan",https://www.tnm.jp/modules/r_exhibition/index.php?controller=hall&hid=13&lang=ja,+81 3-5777-8600,,4.5,1857,,https://lh5.googleusercontent.com/p/AF1QipMoF53l7ZFYAGjWW6_rMFEy04o0b12hMLk1krZ8=w163-h92-k-no,TRUE,National museum,"[
  ""National museum""
]",,Closed ⋅ Opens 9:30 AM Tue,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM""
}",ChIJwzFPtZyOGGAR6ivVPPsknbk,0x60188e9cb54f31c3:0xb99d24fb3cd52bea,13374887129836235754,"{
  ""latitude"": 35.7180264,
  ""longitude"": 139.7767237
}"
17,Wild Silk Museum,"グラース平野, 1 Chome-5-5 Hirano, Koto City, Tokyo 135-0023, Japan",https://wildsilk.jp/,,,3.8,23,,https://lh5.googleusercontent.com/p/AF1QipO0RPnk5WhosAu725fmCQbpST869bqi7yKZFPQ=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 1 PM Thu,"{
  ""monday"": ""Closed"",
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""1–5 PM"",
  ""friday"": ""Closed"",
  ""saturday"": ""1–5 PM"",
  ""sunday"": ""Closed""
}",ChIJ__-Q7RaJGGARuMuHECLnL74,0x60188916ed90ffff:0xbe2fe7221087cbb8,13704426324603947960,"{
  ""latitude"": 35.6782606,
  ""longitude"": 139.7999304
}"
18,World Bags & Luggage Museum,"1 Chome-8-10 Komagata, Taito City, Tokyo 111-0043, Japan",https://www.ace.jp/museum/index.html,+81 3-3847-5680,,4.3,314,,https://lh5.googleusercontent.com/p/AF1QipMqLYlz-LIiaAYZibYqPzBRH8hqcTvUit7mC3HV=w122-h92-k-no,TRUE,Handicraft museum,"[
  ""Handicraft museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Tue,"{
  ""monday"": ""10 AM–4:30 PM"",
  ""tuesday"": ""10 AM–4:30 PM"",
  ""wednesday"": ""10 AM–4:30 PM"",
  ""thursday"": ""10 AM–4:30 PM"",
  ""friday"": ""10 AM–4:30 PM"",
  ""saturday"": ""10 AM–4:30 PM"",
  ""sunday"": ""Closed""
}",ChIJk0fAt8eOGGARMERrydRa9CM,0x60188ec7b7c04793:0x23f45ad4c96b4430,2590795555603694640,"{
  ""latitude"": 35.708051999999995,
  ""longitude"": 139.7952856
}"
