position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
8,Sanyo GB Outlet,"高山ビル 本館, 2 Chome-28-10 Kamiochiai, Shinjuku City, Tokyo 161-0034, Japan",https://www.sanyo-shokai.co.jp/brand/sanyogandb/,+81 3-3367-4751,,3.5,26,,https://lh5.googleusercontent.com/p/AF1QipMwpDfA6JsKC7Fp-B_pfgw6aWJzS-Bvd0q01x8y=w122-h92-k-no,TRUE,Outlet store,"[
  ""Outlet store""
]","{
  ""delivery"": false,
  ""same_day_delivery"": false
}",Closed ⋅ Opens 10:30 AM,"{
  ""saturday"": ""10:30 AM–6:30 PM"",
  ""sunday"": ""10:30 AM–6:30 PM"",
  ""monday"": ""10:30 AM–6:30 PM"",
  ""tuesday"": ""10:30 AM–6:30 PM"",
  ""wednesday"": ""10:30 AM–6:30 PM"",
  ""thursday"": ""10:30 AM–6:30 PM"",
  ""friday"": ""10:30 AM–6:30 PM""
}",ChIJ6VTLiLbyGGARU2uYpSp-drQ,0x6018f2b688cb54e9:0xb4767e2aa5986b53,13003719695710841683,"{
  ""latitude"": 35.7111924,
  ""longitude"": 139.6852956
}"
9,GMT OUTLET,"Japan, 〒151-0066 Tokyo, Shibuya, Nishihara, 3 Chome−3−1, Rosmarin1F",,+81 80-4007-9228,,3.5,2,,https://lh5.googleusercontent.com/p/AF1QipPANp3hCDimnoflVHf510oZnYH3p8fS0T8X9a0X=w122-h92-k-no,TRUE,Shoe store,"[
  ""Shoe store""
]","{
  ""delivery"": false,
  ""same_day_delivery"": false
}",Closed ⋅ Opens 12 PM,"{
  ""saturday"": ""12–7 PM"",
  ""sunday"": ""12–7 PM"",
  ""monday"": ""Closed"",
  ""tuesday"": ""12–7 PM"",
  ""wednesday"": ""12–7 PM"",
  ""thursday"": ""12–7 PM"",
  ""friday"": ""12–7 PM""
}",ChIJW9gxypfzGGARuxzmdttyX54,0x6018f397ca31d85b:0x9e5f72db76e61cbb,11411966267698322619,"{
  ""latitude"": 35.6703372,
  ""longitude"": 139.6818652
}"
10,ASICS Factory Outlet Makuhari,"2 Chome-6-1 Hibino, Mihama Ward, Chiba, 261-0021, Japan",https://www.asics.com/jp/ja-jp/?utm_campaign=202305_gbp_stores&utm_source=factoryoutlet&utm_medium=referral,+81 43-351-4725,,3.8,252,,https://lh5.googleusercontent.com/p/AF1QipP_GguRhxkzavEogKzxBw79qj8vHkmjBjFk7Fds=w122-h92-k-no,,Sporting goods store,"[
  ""Sporting goods store"",
  ""Bag shop"",
  ""Clothes market"",
  ""Outlet store"",
  ""Running store"",
  ""Shoe repair shop"",
  ""Shoe store"",
  ""Sportswear store""
]","{
  ""in_store_shopping"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJ1XcKRSCCImARM0QDmbm-J7o,0x60228220450a77d5:0xba27beb999034433,13413899719491666995,"{
  ""latitude"": 35.6472619,
  ""longitude"": 140.0409731
}"
11,UNITED ARROWS LTD. OUTLET MAKUHARI,"三井アウトレットパーク 幕張 3060, 2 Chome-8 Hibino, Mihama Ward, Chiba, 261-0021, Japan",https://store.united-arrows.co.jp/s/olt/stores/omh.html,+81 43-213-3670,,3.7,141,,https://lh5.googleusercontent.com/p/AF1QipOVHkeeKAlb1uQJ6wwnl589FYYGRSbibswhOMhi=w163-h92-k-no,,Clothing store,"[
  ""Clothing store"",
  ""Bag shop"",
  ""Fashion accessories store"",
  ""General store"",
  ""Hat shop"",
  ""Outerwear store"",
  ""Shoe store""
]","{
  ""in_store_shopping"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJATnc_yCCImARd8ZdG8PfCXM,0x60228220ffdc3901:0x7309dfc31b5dc677,8289402618222855799,"{
  ""latitude"": 35.646634999999996,
  ""longitude"": 140.0417814
}"
12,ASICS Factory Outlet Minami Osawa,"1 Chome-600 Minamiosawa, Hachioji, Tokyo 192-0364, Japan",https://www.asics.com/jp/ja-jp/?utm_campaign=202305_gbp_stores&utm_source=factoryoutlet&utm_medium=referral,+81 42-675-2888,,3.5,66,,https://lh5.googleusercontent.com/p/AF1QipOK8aoSrmxSKXlLWlC1a3BJWWs01jZQMRZy5ep6=w163-h92-k-no,,Sporting goods store,"[
  ""Sporting goods store"",
  ""Bag shop"",
  ""Clothes market"",
  ""Outlet store"",
  ""Running store"",
  ""Shoe store"",
  ""Sportswear store""
]","{
  ""in_store_shopping"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJMV27HLviGGARZRdfIOT9dIw,0x6018e2bb1cbb5d31:0x8c74fde4205f1765,10120993418845820773,"{
  ""latitude"": 35.6142879,
  ""longitude"": 139.3775646
}"
13,Venchi Kisarazu MITSUI OUTLET PARK,"三井アウトレットパーク木更津 3棟1F 8491, 3 Chome-1-1 Kanedahigashi, Kisarazu, Chiba 292-0009, Japan",https://venchi.co.jp/,+81 120-560-746,,4.1,29,,https://lh5.googleusercontent.com/p/AF1QipNquPE639l8Zs6K__4V_l9WLVZsqHu__44hlrei=w122-h92-k-no,,Pastry shop,"[
  ""Pastry shop"",
  ""Chocolate shop"",
  ""Ice cream shop""
]","{
  ""takeout"": true,
  ""delivery"": false
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJN-6oSylzGGARtKR_MVygGSE,0x601873294ba8ee37:0x2119a05c317fa4b4,2385113795497272500,"{
  ""latitude"": 35.4368925,
  ""longitude"": 139.9339407
}"
14,EDWIN,"Japan, 〒343-0828 Saitama, Koshigaya, Lake Town, 4 Chome−1-1, アウトレット 253",https://edwin-mall.jp/shop/store/detail.aspx?shop_code=O3981270001-LakeTown,+81 48-987-5001,,3.3,21,,https://lh5.googleusercontent.com/p/AF1QipPAZzvmBppTMXeplUZUSx00Mhx7YBny7t7oReH0=w80-h142-k-no,,Clothing store,"[
  ""Clothing store""
]","{
  ""in_store_shopping"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJP4bersSXGGARHDQ0oDI3OPk,0x601897c4aede863f:0xf9383732a034341c,17958164204715521052,"{
  ""latitude"": 35.8797435,
  ""longitude"": 139.82617539999998
}"
15,Adidas Factory Outlet,"三井アウトレットパーク幕張 2F, 2 Chome-9-3 Hibino, Mihama Ward, Chiba, 261-0021, Japan",https://shop.adidas.jp/,+81 43-351-4738,,3.8,648,,https://lh5.googleusercontent.com/p/AF1QipNx1MBBpe4gi8-IA7iEkGaAJMmWklDLYKeHCpmh=w181-h92-k-no,,Sportswear store,"[
  ""Sportswear store""
]","{
  ""delivery"": false,
  ""same_day_delivery"": false
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJzygLRSCCImAR0FUQY3t025g,0x60228220450b28cf:0x98db747b631055d0,11014525386956494288,"{
  ""latitude"": 35.6467832,
  ""longitude"": 140.0404274
}"
16,Etro Outlet SANO,"2058, Sano Premium Outlets, 1845 Koenacho, Tochigi 327-0822, Japan",http://www.etro.com/,+81 283-27-2613,,3.5,84,,https://lh5.googleusercontent.com/p/AF1QipPJ4EFg-MI8cmLiZWhjo-qAkLjp4GoPPVorfU1Q=w163-h92-k-no,,Clothing store,"[
  ""Clothing store"",
  ""Fashion accessories store"",
  ""Haute couture fashion house"",
  ""Outlet store""
]","{
  ""in_store_shopping"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJ03ebHBw6H2AR0h9zQRpSY7k,0x601f3a1c1c9b77d3:0xb963521a41731fd2,13358611192431714258,"{
  ""latitude"": 36.292449999999995,
  ""longitude"": 139.604905
}"
17,BELLE MAISON outlet 五反田TOC / ベルメゾン アウトレット,"Japan, 〒141-0031 Tokyo, Shinagawa City, 品川区Nishigotanda, 7 Chome−22−17 ＴＯＣビル",http://www.inter-commerce.co.jp/shops_g.html,+81 3-6417-9889,,3.7,10,,https://lh5.googleusercontent.com/p/AF1QipO02czKFOuIP9h_M-3QAtn7KSzGGZeJILHoTc21=w122-h92-k-no,TRUE,Linens store,"[
  ""Linens store""
]",,Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJq6qqmeWKGGARptk0oNq_c2E,0x60188ae599aaaaab:0x6173bfdaa034d9a6,7022167189712329126,"{
  ""latitude"": 35.6222466,
  ""longitude"": 139.7193629
}"
18,B.C STOCK JOURNAL STANDARD OUTLET STORE 幕張店,"Japan, 〒261-0021 Chiba, Mihama Ward, Hibino, 2 Chome−8, 三井アウトレットパーク幕張 Cサイト 1F",https://baycrews.jp/store/detail/0763?utm_source=google&utm_medium=organic&utm_campaign=web_store_0763&utm_contents=web_url,+81 43-310-8831,,3.7,25,,https://lh5.googleusercontent.com/p/AF1QipOqJSEgvafGbg54RB6BRcwjj3BtIcAFHcsXHL88=w122-h92-k-no,,Clothing store,"[
  ""Clothing store"",
  ""Men's clothing store"",
  ""Women's clothing store""
]","{
  ""delivery"": false,
  ""same_day_delivery"": false
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJR3hM_yCCImARhjZpktIPASw,0x60228220ff4c7847:0x2c010fd292693686,3170833009719457414,"{
  ""latitude"": 35.646864099999995,
  ""longitude"": 140.0420886
}"
19,WORLD OUTLET,"4 Chome-1-1 Lake Town, Koshigaya, Saitama 343-0828, Japan",https://store.world.co.jp/real-store/0000035715,+81 48-961-1105,,3.7,3,,https://lh5.googleusercontent.com/p/AF1QipNI35AZlugFhKjkl0Fu5VNZJAgyfttx3QsKic5_=w122-h92-k-no,TRUE,Clothing store,"[
  ""Clothing store""
]","{
  ""delivery"": false,
  ""same_day_delivery"": false
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJu3m48RCXGGAR_R8P8RzZu-Y,0x60189710f1b879bb:0xe6bbd91cf10f1ffd,16626121167694929917,"{
  ""latitude"": 35.881417299999995,
  ""longitude"": 139.8257303
}"
20,VAN OUTLET,"Japan, 〒261-0021 Chiba, Mihama Ward, Hibino, 2 Chome",https://mitsui-shopping-park.com/mop/makuhari/shop/2189126.html,+81 43-307-1106,,3.3,3,,https://lh5.googleusercontent.com/p/AF1QipMutp7ugsaX3sOPSrQRS0-dnQoFAMN4LE9I1kGn=w122-h92-k-no,TRUE,Men's clothing store,"[
  ""Men's clothing store""
]","{
  ""delivery"": false,
  ""same_day_delivery"": false
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJH4qsDu-DImAR9aeAPp18InY,0x602283ef0eac8a1f:0x76227c9d3e80a7f5,8512503260483987445,"{
  ""latitude"": 35.647551799999995,
  ""longitude"": 140.0420246
}"
1,Patagonia Surf Tokyo / Outlet,"Gim Avenue, 1階, 3 Chome-18-24 Jingumae, Shibuya, Tokyo 150-0001, Japan",http://www.patagonia.com/jp/patagonia.go?assetid=7977,+81 3-3408-1888,,4.3,246,,https://lh5.googleusercontent.com/p/AF1QipM7K1Pu61V5JB021HkbQkux4PfzUtqiD_FL2LXq=w137-h92-k-no,,Outdoor sports store,"[
  ""Outdoor sports store"",
  ""Sporting goods store""
]","{
  ""in_store_shopping"": true,
  ""in_store_pickup"": true
}",Closed ⋅ Opens 11 AM,"{
  ""saturday"": ""11 AM–7 PM"",
  ""sunday"": ""11 AM–7 PM"",
  ""monday"": ""11 AM–7 PM"",
  ""tuesday"": ""11 AM–7 PM"",
  ""wednesday"": ""11 AM–7 PM"",
  ""thursday"": ""11 AM–7 PM"",
  ""friday"": ""11 AM–7 PM""
}",ChIJhUmCBqOMGGARAhsVenojKps,0x60188ca306824985:0x9b2a237a7a151b02,11180788033841863426,"{
  ""latitude"": 35.670051,
  ""longitude"": 139.7085735
}"
2,Bic Camera Outlet x Sofmap Yokohama Vivre Store,"横浜ビブレ 7F, 2 Chome-15-13 Minamisaiwai, Nishi Ward, Yokohama, Kanagawa 220-0005, Japan",https://www.sofmap.com/tenpo/contents/?id=shops&sid=yokohama&utm_source=google&utm_medium=map&utm_campaign=yokohama,+81 0077789888,,3.6,524,,https://lh5.googleusercontent.com/p/AF1QipNXg4Ar3oQFG6PS8k8Jw0Z0uDtSiOS6rfoEnL_a=w163-h92-k-no,,Electronics store,"[
  ""Electronics store"",
  ""Computer accessories store"",
  ""Computer service"",
  ""Computer store"",
  ""Computer support and services"",
  ""Outlet store"",
  ""Used computer store""
]","{
  ""in_store_shopping"": true,
  ""in_store_pickup"": true,
  ""delivery"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""10 AM–9 PM"",
  ""monday"": ""11 AM–9 PM"",
  ""tuesday"": ""11 AM–9 PM"",
  ""wednesday"": ""11 AM–9 PM"",
  ""thursday"": ""11 AM–9 PM"",
  ""friday"": ""11 AM–9 PM""
}",ChIJay946g1cGGARZAYQ_nvBxJA,0x60185c0dea782f6b:0x90c4c17bfe100664,10431675375184512612,"{
  ""latitude"": 35.4650739,
  ""longitude"": 139.6183378
}"
3,MARC JACOBS Premium Outlet Fukayahanazono,"169 Kuroda, Fukaya, Saitama 369-1244, Japan",https://www.marcjacobs.jp/,+81 48-580-5226,,3.4,16,,https://lh5.googleusercontent.com/p/AF1QipMFt_Yjop42MnvGs4ehyXzsFpXitEun_UAEoRrs=w146-h92-k-no,,Outlet mall,"[
  ""Outlet mall""
]","{
  ""in_store_shopping"": true,
  ""onsite_services"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJ0T-i55_bHmAR4m0k-4gx6zM,0x601edb9fe7a23fd1:0x33eb3188fb246de2,3741138379860110818,"{
  ""latitude"": 36.134010499999995,
  ""longitude"": 139.24846359999998
}"
4,Fashion Outlets of Niagara Falls USA,"1900 Military Rd, Niagara Falls, NY 14304",https://www.fashionoutletsniagara.com/?utm_source=google&utm_medium=onlinesearch&utm_content=gmp_website_button&utm_campaign=yext,(716) 297-1233,,4.4,13122,,https://lh5.googleusercontent.com/p/AF1QipOgEPAg3NcO4_fXb_285_BbGh8e4V9a_MiVZa06=w163-h92-k-no,,Clothing store,"[
  ""Clothing store"",
  ""Shopping mall"",
  ""Restaurant""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 8 PM,"{
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""11 AM–6 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM""
}",ChIJ16CyjsRC04kRdROcR-wg60s,0x89d342c48eb2a0d7:0x4beb20ec479c1375,5470502371557380981,"{
  ""latitude"": 43.098979799999995,
  ""longitude"": -78.9781667
}"
5,Gap,"御殿場プレミアム・アウトレット, 1312 Fukasawa, Gotemba, Shizuoka 412-0023, Japan",http://www.gap.co.jp/,+81 570-001-807,,3.9,654,$$,https://lh5.googleusercontent.com/p/AF1QipNQyx2ffO1jcXcmTy5smBm5vekMIHRKFqhuL3Lc=w80-h106-k-no,,Clothing store,"[
  ""Clothing store""
]","{
  ""delivery"": false,
  ""same_day_delivery"": false
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJK6VGF991GWARdCfg1NmqhTM,0x601975df1746a52b:0x3385aad9d4e02774,3712561320392927092,"{
  ""latitude"": 35.3079507,
  ""longitude"": 138.9626051
}"
6,GAP Outlet,"1F, 2 Chome-9-3 Hibino, Mihama Ward, Chiba, 261-0021, Japan",http://www.gap.co.jp/,+81 570-001-807,,3.8,202,$$,https://lh5.googleusercontent.com/p/AF1QipOJRgGAnxQqyIlVb0RPpW-nf3C9ZXw5dGDBXAfM=w122-h92-k-no,,Clothing store,"[
  ""Clothing store""
]","{
  ""delivery"": false,
  ""same_day_delivery"": false
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJuwiZSSCCImAR9xxgvLmTRAU,0x60228220499908bb:0x54493b9bc601cf7,379590694544612599,"{
  ""latitude"": 35.646518799999996,
  ""longitude"": 140.0406782
}"
7,adidas Outlet Store Cypress,"29300 Hempstead Rd, Cypress, TX 77433",https://go.adidas.com/ihha/11c0ab86,(281) 373-4443,,4.3,631,,https://lh5.googleusercontent.com/p/AF1QipNX8jSYqepexDFr7xowy1f_OBIoDCtEEwwY8ENg=w194-h92-k-no,,Sportswear store,"[
  ""Sportswear store"",
  ""Clothing store"",
  ""Exercise equipment store"",
  ""Shoe store""
]","{
  ""in_store_shopping"": true,
  ""in_store_pickup"": true
}",Opens soon ⋅ 10 AM,"{
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM""
}",ChIJOxM7lrnVQIYRrZFcISnp-jQ,0x8640d5b9963b133b:0x34fae929215c91ad,3817619997012562349,"{
  ""latitude"": 29.997911499999997,
  ""longitude"": -95.75641979999999
}"
8,The Outlet Shoppes at Gettysburg,"1863 Gettysburg Village Dr, Gettysburg, PA 17325",https://www.theoutletshoppesatgettysburg.com/,(717) 337-9705,,4.3,4121,,https://lh5.googleusercontent.com/p/AF1QipMLA-3-2MEwxc8pS4n8oFNyvVEFFYp9b-hstI5u=w122-h92-k-no,,Outlet mall,"[
  ""Outlet mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 8 PM,"{
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM""
}",ChIJGf6wdy6tyYkR567zMVbjSD8,0x89c9ad2e77b0fe19:0x3f48e35631f3aee7,4560144582057373415,"{
  ""latitude"": 39.7952821,
  ""longitude"": -77.20093709999999
}"
9,Burberry Outlet,"1312 Fukasawa, Gotemba, Shizuoka 412-0023, Japan",https://stores.burberry.com/ja/jp/gotemba/gotemba-outlet?utm_source=GooglePlaces&utm_medium=organic&utm_campaign=JP8887,+81 550-70-1700,,3.8,358,,https://lh5.googleusercontent.com/p/AF1QipNS34m1PtuwA5vpeJ5O6l6IIgxMfb5RJWYj-b41=w163-h92-k-no,,Clothing store,"[
  ""Clothing store""
]","{
  ""in_store_shopping"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM"",
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM""
}",ChIJ_UcwtN91GWARDSq55-LySDY,0x601975dfb43047fd:0x3648f2e2e7b92a0d,3911643332735478285,"{
  ""latitude"": 35.3063985,
  ""longitude"": 138.9628442
}"
10,Murasaki Sports Outlet Koshigaya Lake Town Outlet Store,"outlet−2街区 2F, 4 Chome-1-1 Lake Town, Koshigaya, Saitama 343-0828, Japan",https://shop.murasaki.jp/detail/417/,+81 48-961-1081,,3.3,246,,https://lh5.googleusercontent.com/p/AF1QipOryTOhSy4y1SfbXx9YnDUqum8ftO4kinGqXOQY=w80-h142-k-no,,Clothing store,"[
  ""Clothing store"",
  ""Sporting goods store"",
  ""General store"",
  ""Novelty store"",
  ""Outlet store"",
  ""Shoe store"",
  ""Snowboard shop"",
  ""Sunglasses store"",
  ""Surf shop"",
  ""Swimwear store""
]","{
  ""delivery"": false,
  ""same_day_delivery"": false
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJZ3-6kxCXGGARfmgifZlHbhA,0x6018971093ba7f67:0x106e47997d22687e,1183962476599994494,"{
  ""latitude"": 35.8800485,
  ""longitude"": 139.8257317
}"
11,adidas Factory Outlet Minamiosawa,"三井アウトレットパーク多摩南大沢 2F, 1 Chome-１-600 Minamiosawa, Hachioji, Tokyo 192-0364, Japan",https://shop.adidas.jp/,+81 42-670-6728,,3.8,415,,https://lh5.googleusercontent.com/p/AF1QipMJt7QvMLkts-x3iuiC4zRi2h99TjLNLG6fd-Cb=w80-h142-k-no,,Sportswear store,"[
  ""Sportswear store""
]","{
  ""in_store_shopping"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJpU2wHLviGGARcWauBgEzavk,0x6018e2bb1cb04da5:0xf96a330106ae6671,17972233342475462257,"{
  ""latitude"": 35.6147797,
  ""longitude"": 139.3779779
}"
12,Tory Burch Outlet,"29300 Hempstead Rd Suite 1102, Cypress, TX 77433",https://www.toryburch.com/en-us/store-locator/us/cypress-houston-premium-outlet/543/,(281) 256-3500,,3.9,349,,https://lh5.googleusercontent.com/p/AF1QipO1qnFVTxKFsxhI9K-dY751Gjiozxm1nJq-vIRa=w80-h106-k-no,,Women's clothing store,"[
  ""Women's clothing store"",
  ""Fashion accessories store""
]","{
  ""in_store_shopping"": true,
  ""curbside_pickup"": true,
  ""delivery"": true
}",Opens soon ⋅ 10 AM,"{
  ""friday"": ""10 AM–9 PM"",
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""11 AM–7 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM""
}",ChIJOxM7lrnVQIYR0EaqQ-RGurA,0x8640d5b9963b133b:0xb0ba46e443aa46d0,12734568842545219280,"{
  ""latitude"": 29.997708399999997,
  ""longitude"": -95.75663139999999
}"
13,Etro Outlet SANO,"2058, Sano Premium Outlets, 1845 Koenacho, Tochigi 327-0822, Japan",http://www.etro.com/,+81 283-27-2613,,3.5,84,,https://lh5.googleusercontent.com/p/AF1QipPJ4EFg-MI8cmLiZWhjo-qAkLjp4GoPPVorfU1Q=w163-h92-k-no,,Clothing store,"[
  ""Clothing store"",
  ""Fashion accessories store"",
  ""Haute couture fashion house"",
  ""Outlet store""
]","{
  ""in_store_shopping"": true
}",Closed ⋅ Opens 10 AM,"{
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM"",
  ""friday"": ""10 AM–8 PM""
}",ChIJ03ebHBw6H2AR0h9zQRpSY7k,0x601f3a1c1c9b77d3:0xb963521a41731fd2,13358611192431714258,"{
  ""latitude"": 36.292449999999995,
  ""longitude"": 139.604905
}"
