position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
11,Icon mall,"W5PV+G2Q, Ramallah",http://iconmall.ps/,+972 59-541-0010,,,,,,,Shopping mall,"[
  ""Shopping mall""
]",,Open ⋅ Closes 11 PM,"{
  ""friday"": ""10 AM–11 PM"",
  ""saturday"": ""8 AM–11 PM"",
  ""sunday"": ""8 AM–11 PM"",
  ""monday"": ""8 AM–11 PM"",
  ""tuesday"": ""8 AM–11 PM"",
  ""wednesday"": ""8 AM–11 PM"",
  ""thursday"": ""8 AM–11 PM""
}",ChIJ47lL0usrHRUR4Kg9qMs9o2Q,0x151d2bebd24bb9e3:0x64a33dcba83da8e0,7251707769906899168,"{
  ""latitude"": 31.936338499999998,
  ""longitude"": 35.1926023
}"
12,Bickel Outlet Center,"HaOrzim St 2, Netanya, Israel",,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UzEjL56aimEfeMlvonX1EA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=342.62158&pitch=0&thumbfov=100,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,,,ChIJRdOKjDMVHRUREKI4I23uWQA,0x151d15338c8ad345:0x59ee6d2338a210,25313425437008400,"{
  ""latitude"": 32.3229621,
  ""longitude"": 34.8720846
}"
13,Y Center,"אזור תעשיה פולג, Sderot Giborei Israel 17, Netanya, Israel",http://www.y-center.co.il/poleg/home/a/main/,+972 9-885-6520,,4.1,4070,,https://lh3.googleusercontent.com/gps-cs-s/APrbqlWBZ_HK3M8R9boCdb0TSjg25kzGEc0xyWRtn030SvtrSX0TvEbjI8rgPcGESEizJxNJULGhWDZYdpReTZkTAajvOPsBQ1kvPP6Mgkt9kHs2q8P2qLCr9Ez5ECCH6JPaHvmEX94=w163-h92-k-no,,Shopping mall,"[
  ""Shopping mall"",
  ""Food court""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 1 AM,"{
  ""friday"": ""9 AM–1 AM"",
  ""saturday"": ""9 AM–12 AM"",
  ""sunday"": ""9 AM–12 AM"",
  ""monday"": ""9 AM–12 AM"",
  ""tuesday"": ""9 AM–12 AM"",
  ""wednesday"": ""9 AM–12 AM"",
  ""thursday"": ""9 AM–12 AM""
}",ChIJCZVzzYFAHRURKw-CsmCiSaQ,0x151d4081cd739509:0xa449a260b2820f2b,11838171631715487531,"{
  ""latitude"": 32.2814445,
  ""longitude"": 34.8614937
}"
14,Taj Mall,"W5PV+R4F, Ramallah",,,,4.2,41,,https://lh3.googleusercontent.com/gps-cs-s/APrbqlXr5VWyKpSdDP4OqAItxSgl8dZwlh9TRBfDvV1-kqwVRQtkS6hKVk6fqt1LE7HceL6ikMZj6UNH9XFMtfe7B1AGyTXSOdUJE2B2kLKLKZBUIw-YGD8saeSQrDQQ13F5ZDDE3HaX=w156-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]",,,,ChIJI0RWxAorHRURXx3FFt9fehI,0x151d2b0ac4564423:0x127a5fdf16c51d5f,1331482051605765471,"{
  ""latitude"": 31.937062599999997,
  ""longitude"": 35.192804699999996
}"
15,مول بيرزيت BirZeit Shopping Mall,"31.968956,35.195316",https://www.facebook.com/birzeitmall/,,,3.5,259,,https://lh3.googleusercontent.com/gps-cs-s/APrbqlV8R52OU5ah-pOMhsRIVoTPQNkM4mFdmDg5chBj3wVMnkT8aSMiqVagxs09bm5YBYJlBt5TFoJKPVZqHKV4b6oTpjRIECfesMq7ccbeM-HpbKOZwaZtHrTQlVpoNjhqpnG5n8kX=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 9 AM Sat,"{
  ""friday"": ""Closed"",
  ""saturday"": ""9 AM–9 PM"",
  ""sunday"": ""9 AM–9 PM"",
  ""monday"": ""9 AM–9 PM"",
  ""tuesday"": ""9 AM–9 PM"",
  ""wednesday"": ""9 AM–9 PM"",
  ""thursday"": ""9 AM–9 PM""
}",ChIJEcdvphcqHRUREAnMwMkBYc4,0x151d2a17a66fc711:0xce6101c9c0cc0910,14871169410588739856,"{
  ""latitude"": 31.9684691,
  ""longitude"": 35.1950985
}"
16,Ramat Aviv Mall,"Brodetsky St 43, Tel Aviv-Yafo, Israel",https://myofer.co.il/malls/ramat-aviv,,,4.2,1920,,https://lh3.googleusercontent.com/gps-cs-s/APrbqlVaMJJKvpYDCoGl1N1i27WbEojUPjXrr4vFHDFJNRFnh6xxoLxEsp3p6NX9OvtJzt3rk6B4x8848z7C2atHUkt3vPMW5x3gaX9DC1OcGX1KU7cezFdG5dOqGceTn6R4xiAyc0Q=w122-h92-k-no,,Shopping mall,"[
  ""Shopping mall"",
  ""Business center""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 8 PM Sat,"{
  ""friday"": ""9 AM–3 PM"",
  ""saturday"": ""8–10:30 PM"",
  ""sunday"": ""9:30 AM–9:30 PM"",
  ""monday"": ""9:30 AM–9:30 PM"",
  ""tuesday"": ""9:30 AM–9:30 PM"",
  ""wednesday"": ""9:30 AM–9:30 PM"",
  ""thursday"": ""9:30 AM–9:30 PM""
}",ChIJtfsLcINJHRUR-AwdxWYu2PI,0x151d4983700bfbb5:0xf2d82e66c51d0cf8,17498787371076619512,"{
  ""latitude"": 32.1122796,
  ""longitude"": 34.795914599999996
}"
17,Mevaseret Mall,"HaHotsvim Avenue 2, Mevaseret Zion, 9079129, Israel",https://israelbusinessguide.com/catalog/ierusalim/mevaseret_mall/,+972 2-502-7270,,3.9,3028,,https://lh3.googleusercontent.com/gps-cs-s/APrbqlWCHSFF-2wmExe8h3m-PVPzTPSnS5WvRTsfKg1zC-xm5xdf6ZOLE0nDtn97BeadsyuAi4O54bcufjZZfdB-VRNMlwtNnyqYjps_1CLGJ02EM4h6XmY7AWrfHNjsiTwc9V01Vdc=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 9:30 AM Sun,"{
  ""friday"": ""9:30 AM–2 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""9:30 AM–9 PM"",
  ""monday"": ""9:30 AM–9 PM"",
  ""tuesday"": ""9:30 AM–9 PM"",
  ""wednesday"": ""9:30 AM–9 PM"",
  ""thursday"": ""9:30 AM–9 PM""
}",ChIJBX0dgd_WAhURqZLEVsaFvGg,0x1502d6df811d7d05:0x68bc85c656c492a9,7547054162471850665,"{
  ""latitude"": 31.796650999999997,
  ""longitude"": 35.1464797
}"
18,beit karta,"King George St 3, Jerusalem, 9422903, Israel",https://israelbusinessguide.com/catalog/ierusalim/bell_center/,+972 2-624-9231,,3.2,1206,,https://lh3.googleusercontent.com/gps-cs-s/APrbqlWRrp_3eYC6iN5YfWOSgFlqUgVue5He535RSBTgcJqp9Qf_iWF7mBzM_aCdQcvLLdBItW_I4jdY0SIHvBLkmPX2U6inInde-PQrPukPxUqT0JskSpoGAcERU3VcERWzFYFODwQ=w80-h106-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 7 AM Sun,"{
  ""friday"": ""7 AM–2 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""7 AM–7:45 PM"",
  ""monday"": ""7 AM–7:45 PM"",
  ""tuesday"": ""7 AM–7:45 PM"",
  ""wednesday"": ""7 AM–7:45 PM"",
  ""thursday"": ""7 AM–7:45 PM""
}",ChIJWXceCtcpAxURNOuxRWaT8eI,0x150329d70a1e7759:0xe2f1936645b1eb34,16353013789424216884,"{
  ""latitude"": 31.782833699999998,
  ""longitude"": 35.217690999999995
}"
19,Holon Mall,"Golda Me'ir St 7, Holon, Israel",https://www.azrielimalls.co.il/%D7%A2%D7%96%D7%A8%D7%99%D7%90%D7%9C%D7%99_%D7%97%D7%95%D7%9C%D7%95%D7%9F,+972 3-651-4060,,4,6834,,https://lh3.googleusercontent.com/gps-cs-s/APrbqlXlScXX9EPW-7dvHx9nMhIIepBp5ECnOMpsdBtWuFxXi4X93gXGe9kFHDeFYmvZxXZiyF4yqdzckzRULbXjxfxK62cLau54uo7piVEawNUQcrhK8hvjZFNvrGiL--pTk2TBAug=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 6:30 PM Sat,"{
  ""friday"": ""9 AM–2:30 PM"",
  ""saturday"": ""6:30–11 PM"",
  ""sunday"": ""9:30 AM–9:30 PM"",
  ""monday"": ""9:30 AM–9:30 PM"",
  ""tuesday"": ""9:30 AM–9:30 PM"",
  ""wednesday"": ""9:30 AM–9:30 PM"",
  ""thursday"": ""9:30 AM–9:30 PM""
}",ChIJbR77_qG0AhURLtTrxikbaLc,0x1502b4a1fefb1e6d:0xb7681b29c6ebd42e,13215842972763673646,"{
  ""latitude"": 32.012564399999995,
  ""longitude"": 34.779083299999996
}"
20,Ayalon Mall,"Abba Hillel Silver Rd 301, Ramat Gan, Israel",https://www.azrielimalls.co.il/%D7%A2%D7%96%D7%A8%D7%99%D7%90%D7%9C%D7%99_%D7%90%D7%99%D7%9C%D7%95%D7%9F,+972 3-570-3105,,4.3,19964,,https://lh3.googleusercontent.com/gps-cs-s/APrbqlVhmzooWUOINMcv6vECGOk4J6PjOCm1JYzpiPkzZIDiODuVRk8zcPhvYjIVMVsWU80eHXA7fj6vuSwq778J1VXP8sDTqwh8B1eqH2a7ixpXHvm8et3DUU27_jsQ_HOlN9Wusw=w163-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Closed ⋅ Opens 8 PM Sat,"{
  ""friday"": ""9:30 AM–3:30 PM"",
  ""saturday"": ""8–11 PM"",
  ""sunday"": ""9:30 AM–10 PM"",
  ""monday"": ""9:30 AM–10 PM"",
  ""tuesday"": ""9:30 AM–10 PM"",
  ""wednesday"": ""9:30 AM–10 PM"",
  ""thursday"": ""9:30 AM–10 PM""
}",ChIJEY3FF4dJHRUR-cGnLzwiUx0,0x151d498717c58d11:0x1d53223c2fa7c1f9,2113070292059800057,"{
  ""latitude"": 32.100441499999995,
  ""longitude"": 34.826610699999996
}"
1,Newport Plaza,"125 18th St, Jersey City, NJ 07310",https://www.simon.com/mall/newport-plaza,(201) 626-2078,,4.3,2931,,https://lh5.googleusercontent.com/p/AF1QipOxHhZyU8sAKJiwoUnui26DSWr5h-3QFKsAwdXw=w122-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 9 PM,"{
  ""friday"": ""10 AM–9 PM"",
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""12 AM–7 PM"",
  ""monday"": ""11 AM–8 PM"",
  ""tuesday"": ""11 AM–8 PM"",
  ""wednesday"": ""11 AM–8 PM"",
  ""thursday"": ""11 AM–8 PM""
}",ChIJjT7EmVBXwokRmA891T-I87U,0x89c2575099c43e8d:0xb5f3883fd53d0f98,13110972747947511704,"{
  ""latitude"": 40.7327358,
  ""longitude"": -74.0374392
}"
2,Union Mall LLC,"16216 Union Tpke STE 6, Fresh Meadows, NY 11366",,(929) 312-7982,,4.1,110,,https://lh5.googleusercontent.com/p/AF1QipOJI56nbshLeVljj9DlNFaC_1d7AKhN-tSnsdt9=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 8:30 PM,"{
  ""friday"": ""9 AM–8:30 PM"",
  ""saturday"": ""9 AM–8:30 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""9 AM–8:30 PM"",
  ""tuesday"": ""9 AM–8:30 PM"",
  ""wednesday"": ""9 AM–8:30 PM"",
  ""thursday"": ""Closed""
}",ChIJI9UmuABhwokRlwxikno8kYY,0x89c26100b826d523:0x86913c7a92620c97,9696597969844964503,"{
  ""latitude"": 40.7211311,
  ""longitude"": -73.8047048
}"
3,Leesburg Premium Outlets,"241 Fort Evans Rd NE, Leesburg, VA 20176",https://www.premiumoutlets.com/outlet/leesburg,(703) 737-3071,,4.4,7153,,https://lh5.googleusercontent.com/p/AF1QipM7rnLo-WeVlSwrZjApP1Y7khG9UI2JAOn7HRaI=w137-h92-k-no,,Outlet mall,"[
  ""Outlet mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 9 PM,"{
  ""friday"": ""10 AM–9 PM"",
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–9 PM"",
  ""tuesday"": ""10 AM–9 PM"",
  ""wednesday"": ""10 AM–9 PM"",
  ""thursday"": ""10 AM–9 PM""
}",ChIJb_jBwAo9tokRkt-eoA0LjWo,0x89b63d0ac0c1f86f:0x6a8d0b0da09edf92,7677805092893810578,"{
  ""latitude"": 39.105554399999995,
  ""longitude"": -77.5391308
}"
4,Rego Center,"61-35 Junction Blvd, Rego Park, NY 11374",https://www.regocenter.com/?utm_source=google%20my%20business&utm_medium=listing&utm_campaign=visit%20website,(718) 275-2696,,4.4,8333,,https://lh5.googleusercontent.com/p/AF1QipPfTuNI8nHIsn6UdkeFUOqlVrevqJvP-Y4BF5mm=w80-h106-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 5:30 PM,"{
  ""friday"": ""8:30 AM–5:30 PM"",
  ""saturday"": ""8:30 AM–5:30 PM"",
  ""sunday"": ""8:30 AM–5:30 PM"",
  ""monday"": ""8:30 AM–5:30 PM"",
  ""tuesday"": ""8:30 AM–5:30 PM"",
  ""wednesday"": ""8:30 AM–5:30 PM"",
  ""thursday"": ""8:30 AM–5:30 PM""
}",ChIJS18aeDZewokRWgO8oe16ZRk,0x89c25e36781a5f4b:0x19657aeda1bc035a,1830003984635265882,"{
  ""latitude"": 40.7332336,
  ""longitude"": -73.86381639999999
}"
5,Hagerstown Premium Outlets,"495 Premium Outlets Blvd, Hagerstown, MD 21740",https://www.premiumoutlets.com/outlet/hagerstown,(301) 790-0300,,4.2,5058,,https://lh5.googleusercontent.com/p/AF1QipOdmR8Xz_zwldy3wtfs3t6vg6PpRPuPG3FW1NGZ=w141-h92-k-no,,Outlet mall,"[
  ""Outlet mall""
]","{
  ""onsite_services"": true
}",Opens soon ⋅ 11 AM,"{
  ""friday"": ""11 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""11 AM–6 PM"",
  ""monday"": ""11 AM–7 PM"",
  ""tuesday"": ""11 AM–7 PM"",
  ""wednesday"": ""11 AM–7 PM"",
  ""thursday"": ""11 AM–7 PM""
}",ChIJlQIjWoXtyYkRG29OKpmaKTo,0x89c9ed855a230295:0x3a299a992a4e6f1b,4191050910875414299,"{
  ""latitude"": 39.6080927,
  ""longitude"": -77.7331293
}"
6,Plaza Center,"121 Plaza Center, Secaucus, NJ 07094",,,,4.2,1069,,https://lh5.googleusercontent.com/p/AF1QipOx1rM9DziiaRVtlrvEnALONTVrWCkdf_2gO_rZ=w163-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 9 PM,"{
  ""friday"": ""10 AM–9 PM"",
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""10 AM–9 PM"",
  ""monday"": ""10 AM–9 PM"",
  ""tuesday"": ""10 AM–9 PM"",
  ""wednesday"": ""10 AM–9 PM"",
  ""thursday"": ""10 AM–9 PM""
}",ChIJxaCmcMFXwokRmC-1eyxdHWA,0x89c257c170a6a0c5:0x601d5d2c7bb52f98,6925794247601106840,"{
  ""latitude"": 40.791527699999996,
  ""longitude"": -74.0570552
}"
7,The Shops at Columbus Circle,"10 Columbus Cir, New York, NY 10019",https://www.theshopsatcolumbuscircle.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,(212) 823-6300,,4.4,9864,,https://lh5.googleusercontent.com/p/AF1QipNOiPXHHnLJDFKsutnr9a_OYvyojDbcaace9Gde=w122-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]","{
  ""in_store_shopping"": true,
  ""onsite_services"": true
}",Open ⋅ Closes 8 PM,"{
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""11 AM–7 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM""
}",ChIJp3PsL_ZYwokRdBcE-3KTjrg,0x89c258f62fec73a7:0xb88e9372fb041774,13298728871718557556,"{
  ""latitude"": 40.7685811,
  ""longitude"": -73.9831811
}"
8,Finger Lakes Premium Outlets,"655 NY-318, Waterloo, NY 13165",https://www.premiumoutlets.com/outlet/finger-lakes,(315) 539-1100,,4.2,5484,,https://lh5.googleusercontent.com/p/AF1QipMKGDUB4Qpg7FAlR8xurvn_hbb-adAuenshxnnh=w163-h92-k-no,,Outlet mall,"[
  ""Outlet mall""
]","{
  ""in_store_shopping"": true,
  ""onsite_services"": false
}",Open ⋅ Closes 7 PM,"{
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""10 AM–6 PM"",
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM""
}",ChIJkzDhXazO0IkRz_WoAO2Y3_k,0x89d0ceac5de13093:0xf9df98ed00a8f5cf,18005277978936276431,"{
  ""latitude"": 42.956243199999996,
  ""longitude"": -76.9212572
}"
9,Paramus Place Shopping Center,"165 Rte 4, Paramus, NJ 07652",http://www.levinmgt.com/,(800) 488-0768,,4.4,1024,,https://lh5.googleusercontent.com/p/AF1QipM975qz3XuDB-os9lw7CtXI4ejB37MNdXXRDQEI=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 10 PM,"{
  ""friday"": ""9 AM–10 PM"",
  ""saturday"": ""9 AM–10 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""9 AM–10 PM"",
  ""tuesday"": ""9 AM–10 PM"",
  ""wednesday"": ""9 AM–10 PM"",
  ""thursday"": ""9 AM–10 PM""
}",ChIJxz-Pz5L6wokRJdQn62mVmSY,0x89c2fa92cf8f3fc7:0x26999569eb27d425,2781418527027352613,"{
  ""latitude"": 40.9177916,
  ""longitude"": -74.05736069999999
}"
10,Country Glen Center,"128 Glen Cove Rd, Carle Place, NY 11514",http://google.com/url?q=https://business.google.com/website_shared/launch_bw.html?f=https://amzn.to/3WdsZCN,,,4.3,1713,,https://lh5.googleusercontent.com/p/AF1QipNS_FXitF518eUmJW1gKOeYXYVLE87WYLGYdjmQ=w122-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 4 AM,"{
  ""friday"": ""6 AM–4 AM"",
  ""saturday"": ""6 AM–4 AM"",
  ""sunday"": ""6 AM–4 AM"",
  ""monday"": ""6 AM–4 AM"",
  ""tuesday"": ""6 AM–4 AM"",
  ""wednesday"": ""6 AM–4 AM"",
  ""thursday"": ""6 AM–4 AM""
}",ChIJAxTsyYeHwokRNMUPlF4DZ0A,0x89c28787c9ec1403:0x4067035e940fc534,4640681645774456116,"{
  ""latitude"": 40.7439113,
  ""longitude"": -73.61930869999999
}"
11,City Place at the Promenade,"225 River Rd, Edgewater, NJ 07020",https://www.shopcityplacenj.com/?utm_source=google-business-profile&utm_medium=organic&utm_campaign=business-listing&utm_id=3366,(404) 995-2104,,4.5,2226,,https://lh5.googleusercontent.com/p/AF1QipNpQJrIte0meMPFK4ZoBVjEfpdtlk8mkZAXa9t3=w122-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 8 PM,"{
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM""
}",ChIJ2eDRd873wokRZW750USwOnk,0x89c2f7ce77d1e0d9:0x793ab044d1f96e65,8735488236865547877,"{
  ""latitude"": 40.806203,
  ""longitude"": -73.9882684
}"
12,Paramus Park,"700 Paramus Park, Paramus, NJ 07652",https://www.paramuspark.com/en.html,(201) 261-6108,,4.3,4678,,https://lh5.googleusercontent.com/p/AF1QipPn8LGIu5o4comd6lAmhFF2dUC71Uk1K5G4OMHx=w231-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]","{
  ""in_store_shopping"": true,
  ""onsite_services"": true
}",Open ⋅ Closes 8 PM,"{
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM""
}",ChIJO69779D6wokRsx3JKYZnqSo,0x89c2fad0ef7baf3b:0x2aa9678629c91db3,3074102046581398963,"{
  ""latitude"": 40.9566715,
  ""longitude"": -74.0688646
}"
13,New Hyde Park Shopping Mall,"2315 New Hyde Park Rd, New Hyde Park, NY 11042",,(312) 798-5140,,4.4,1943,,https://lh5.googleusercontent.com/p/AF1QipMiXuwqkFe43unol5JHeEL-HGPmY2JON8NbkvV-=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 8 PM,"{
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–8 PM"",
  ""sunday"": ""10 AM–8 PM"",
  ""monday"": ""10 AM–8 PM"",
  ""tuesday"": ""10 AM–8 PM"",
  ""wednesday"": ""10 AM–8 PM"",
  ""thursday"": ""10 AM–8 PM""
}",ChIJ0VBspSiIwokRx866arNjJkg,0x89c28828a56c50d1:0x482663b36abacec7,5198952442086739655,"{
  ""latitude"": 40.7567976,
  ""longitude"": -73.68942729999999
}"
14,Today Mall,"37-08 Main St, Flushing, NY 11354",,(718) 791-6116,,5,8,,https://lh5.googleusercontent.com/p/AF1QipMZTwdMwEfcwy5IAQGmmYMxT7xIhtPGQvqAwde6=w80-h106-k-no,TRUE,Outlet mall,"[
  ""Outlet mall"",
  ""Beauty salon""
]",,,,ChIJLR8fGOhhwokRO5BsNhrsjE0,0x89c261e8181f1f2d:0x4d8cec1a366c903b,5588100834986332219,"{
  ""latitude"": 40.761241299999995,
  ""longitude"": -73.8311476
}"
15,Broadway Plaza Outparcel,"5510 Broadway, Bronx, NY 10463",https://www.regencycenters.com/property/detail/80020/Broadway-Plaza-Outparcel,(203) 635-5560,,4.4,803,,https://lh5.googleusercontent.com/p/AF1QipNyd42IilW3qTFfZWn6sHmVis_eLHHp9egP23Uk=w162-h92-k-no,,Shopping mall,"[
  ""Shopping mall"",
  ""Grocery store"",
  ""Restaurant""
]","{
  ""in_store_shopping"": true,
  ""onsite_services"": true
}",Open ⋅ Closes 11 PM,"{
  ""friday"": ""6 AM–11 PM"",
  ""saturday"": ""6 AM–11 PM"",
  ""sunday"": ""6 AM–11 PM"",
  ""monday"": ""6 AM–11 PM"",
  ""tuesday"": ""6 AM–11 PM"",
  ""wednesday"": ""6 AM–11 PM"",
  ""thursday"": ""6 AM–11 PM""
}",ChIJAefzhoPzwokRzBr6xIBpFEQ,0x89c2f38386f3e701:0x44146980c4fa1acc,4905661895894768332,"{
  ""latitude"": 40.877139799999995,
  ""longitude"": -73.9056926
}"
16,Paramus Town Square,"240 NJ-17, Paramus, NJ 07652",http://www.welcorealty.com/properties/paramus/,(914) 576-7500,,4.3,1443,,https://lh5.googleusercontent.com/p/AF1QipP3P8AX3Q-o1ZdIGsBr-te6r9QFLpGPGfLkjFB1=w122-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall"",
  ""Plaza""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 9 PM,"{
  ""friday"": ""10 AM–9 PM"",
  ""saturday"": ""10 AM–9 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–9 PM"",
  ""tuesday"": ""10 AM–9 PM"",
  ""wednesday"": ""10 AM–9 PM"",
  ""thursday"": ""10 AM–9 PM""
}",ChIJoS7Bl-T6wokR5nY536YUPYE,0x89c2fae497c12ea1:0x813d14a6df3976e6,9312622311414265574,"{
  ""latitude"": 40.9357261,
  ""longitude"": -74.06915819999999
}"
17,Brook Haven Mall,"217 Brook Ave, Passaic, NJ 07055",http://brookhavennj.com/,(973) 662-4800,,4.8,353,,https://lh5.googleusercontent.com/p/AF1QipO5LCEwpIaxCXqBI0uiHZFqAHMurUEJqq7LdyYO=w163-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 4:20 PM,"{
  ""friday"": ""7 AM–4:20 PM"",
  ""saturday"": ""7:10–11 PM"",
  ""sunday"": ""8 AM–10 PM"",
  ""monday"": ""7 AM–10 PM"",
  ""tuesday"": ""7 AM–10 PM"",
  ""wednesday"": ""7 AM–11 PM"",
  ""thursday"": ""7 AM–12 AM""
}",ChIJdfpFlTD_wokRIFjXOZBpuwU,0x89c2ff309545fa75:0x5bb699039d75820,413039859001153568,"{
  ""latitude"": 40.8419532,
  ""longitude"": -74.1343203
}"
18,Woodbury Village,"7941 Jericho Turnpike, Woodbury, NY 11797",https://shopwoodburyvillage.com/,,,4.4,258,,https://lh5.googleusercontent.com/p/AF1QipPKmc0fdcXH-SZeK3ptgJJ2GY1ZmqWz0wnDwPCE=w163-h92-k-no,TRUE,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 8 PM,"{
  ""friday"": ""9:30 AM–8 PM"",
  ""saturday"": ""9:30 AM–8 PM"",
  ""sunday"": ""9:30 AM–8 PM"",
  ""monday"": ""9:30 AM–8 PM"",
  ""tuesday"": ""9:30 AM–8 PM"",
  ""wednesday"": ""9:30 AM–8 PM"",
  ""thursday"": ""9:30 AM–8 PM""
}",ChIJATIqCBKCwokRYiL8CyEavxc,0x89c28212082a3201:0x17bf1a210bfc2262,1711115112661394018,"{
  ""latitude"": 40.816002999999995,
  ""longitude"": -73.4769559
}"
19,New Horizons Shopping Mall,"961 E 174th St, Bronx, NY 10460",,(347) 778-5814,,4.2,4718,,https://lh5.googleusercontent.com/p/AF1QipOw-xUmW-DTWKYzZPcRPQKEXZUTaqTjxbOQUdT1=w163-h92-k-no,,Shopping mall,"[
  ""Shopping mall""
]","{
  ""onsite_services"": true
}",Open ⋅ Closes 12 AM,"{
  ""friday"": ""6 AM–12 AM"",
  ""saturday"": ""6 AM–12 AM"",
  ""sunday"": ""6 AM–12 AM"",
  ""monday"": ""6 AM–12 AM"",
  ""tuesday"": ""6 AM–12 AM"",
  ""wednesday"": ""6 AM–12 AM"",
  ""thursday"": ""6 AM–12 AM""
}",ChIJf38nTfT0wokR0k6jhWV0u2w,0x89c2f4f44d277f7f:0x6cbb746585a34ed2,7834983956123700946,"{
  ""latitude"": 40.837500899999995,
  ""longitude"": -73.8842323
}"
